time,mV
4.4,0.073
4.41,0.097
4.42,0.122
4.43,0.133
4.44,0.145
4.45,0.144
4.46,0.146
4.47,0.153
4.48,0.132
4.49,0.106
4.5,0.088
4.51,0.071
4.5200000000000005,0.058
4.53,0.049
4.54,0.051
4.55,0.049
4.5600000000000005,0.045
4.57,0.045
4.58,0.048
4.59,0.053
4.6000000000000005,0.064
4.61,0.064
4.62,0.049
4.63,0.041
4.64,0.036
4.65,0.031
4.66,0.028
4.67,0.022
4.68,0.018
4.69,0.013
4.7,0.005
4.71,-0.001
4.72,-0.008
4.73,-0.014
4.74,-0.011
4.75,-0.001
4.76,0.007
4.7700000000000005,0.017
4.78,0.049
4.79,0.099
4.8,0.154
4.8100000000000005,0.179
4.82,0.156
4.83,0.131
4.84,0.088
4.8500000000000005,0.02
4.86,-0.017
4.87,-0.025
4.88,-0.043
4.89,-0.028
4.9,-0.057
4.91,-0.033
4.92,-0.06
4.93,-0.066
4.94,0.049
4.95,0.375
4.96,1.127
4.97,0.772
4.98,-0.193
4.99,-0.23
5,-0.134
5.01,-0.073
5.0200000000000005,-0.042
5.03,-0.052
5.04,-0.031
5.05,-0.039
5.0600000000000005,-0.022
5.07,-0.026
5.08,-0.011
5.09,-0.006
5.1000000000000005,0.004
5.11,0.015
5.12,0.026
5.13,0.038
5.14,0.043
5.15,0.065
5.16,0.082
5.17,0.111
5.18,0.128
5.19,0.119
5.2,0.119
5.21,0.113
5.22,0.111
5.23,0.103
5.24,0.081
5.25,0.055
5.26,0.035
5.2700000000000005,0.03
5.28,0.025
5.29,0.019
5.3,0.013
5.3100000000000005,0.011
5.32,0.017
5.33,0.024
5.34,0.031
5.3500000000000005,0.038
5.36,0.043
5.37,0.049
5.38,0.05
5.39,0.05
5.4,0.055
5.41,0.055
5.42,0.055
5.43,0.047
5.44,0.046
5.45,0.038
5.46,0.046
5.47,0.078
5.48,0.072
5.49,0.064
5.5,0.055
5.51,0.052
5.5200000000000005,0.053
5.53,0.07
5.54,0.126
5.55,0.17
5.5600000000000005,0.223
5.57,0.229
5.58,0.2
5.59,0.175
5.6000000000000005,0.117
5.61,0.059
5.62,0.041
5.63,0.02
5.64,0.01
5.65,0.034
5.66,0.009
5.67,0.027
5.68,-0.032
5.69,0.018
5.7,0.136
5.71,0.648
5.72,1.211
5.73,0.448
5.74,-0.247
5.75,-0.148
5.76,-0.056
5.7700000000000005,0.01
5.78,-0.003
5.79,0.016
5.8,0.01
5.8100000000000005,0.008
5.82,0.013
5.83,0.007
5.84,0.011
5.8500000000000005,0.025
5.86,0.044
5.87,0.038
5.88,0.041
5.89,0.039
5.9,0.04
5.91,0.048
5.92,0.075
5.93,0.099
5.94,0.093
5.95,0.087
5.96,0.082
5.97,0.073
5.98,0.062
5.99,0.049
6,0.026
6.01,0.002
6.0200000000000005,-0.013
6.03,-0.031
6.04,-0.035
6.05,-0.039
6.0600000000000005,-0.044
6.07,-0.04
6.08,-0.04
6.09,-0.04
6.1000000000000005,-0.04
6.11,-0.04
6.12,-0.043
6.13,-0.046
6.140000000000001,-0.049
6.15,-0.051
6.16,-0.049
6.17,-0.055
6.18,-0.061
6.19,-0.062
6.2,-0.073
6.21,-0.072
6.22,-0.073
6.23,-0.051
6.24,-0.006
6.25,0.038
6.26,0.108
6.2700000000000005,0.117
6.28,0.086
6.29,0.045
6.3,-0.023
6.3100000000000005,-0.095
6.32,-0.126
6.33,-0.122
6.34,-0.148
6.3500000000000005,-0.153
6.36,-0.172
6.37,-0.144
6.38,-0.202
6.390000000000001,-0.158
6.4,-0.031
6.41,0.422
6.42,1.059
6.43,0.387
6.44,-0.399
6.45,-0.319
6.46,-0.233
6.47,-0.158
6.48,-0.154
6.49,-0.144
6.5,-0.138
6.51,-0.14
6.5200000000000005,-0.128
6.53,-0.131
6.54,-0.118
6.55,-0.118
6.5600000000000005,-0.11
6.57,-0.105
6.58,-0.1
6.59,-0.093
6.6000000000000005,-0.082
6.61,-0.062
6.62,-0.045
6.63,-0.03
6.640000000000001,-0.006
6.65,0.005
6.66,0.005
6.67,0.003
6.68,-0.017
6.69,-0.027
6.7,-0.044
6.71,-0.071
6.72,-0.079
6.73,-0.091
6.74,-0.093
6.75,-0.089
6.76,-0.091
6.7700000000000005,-0.086
6.78,-0.085
6.79,-0.086
6.8,-0.089
6.8100000000000005,-0.092
6.82,-0.094
6.83,-0.098
6.84,-0.1
6.8500000000000005,-0.1
6.86,-0.099
6.87,-0.101
6.88,-0.098
6.890000000000001,-0.086
6.9,-0.047
6.91,-0.001
6.92,0.057
6.93,0.111
6.94,0.11
6.95,0.081
6.96,0.028
6.97,-0.013
6.98,-0.081
6.99,-0.12
7,-0.112
7.01,-0.14
7.0200000000000005,-0.122
7.03,-0.152
7.04,-0.121
7.05,-0.166
7.0600000000000005,-0.136
7.07,-0.005
7.08,0.386
7.09,1.09
7.1000000000000005,0.513
7.11,-0.356
7.12,-0.294
7.13,-0.194
7.140000000000001,-0.121
7.15,-0.116
7.16,-0.111
7.17,-0.1
7.18,-0.103
7.19,-0.088
7.2,-0.091
7.21,-0.075
7.22,-0.069
7.23,-0.057
7.24,-0.048
7.25,-0.041
7.26,-0.031
7.2700000000000005,-0.025
7.28,-0.016
7.29,0.001
7.3,0.014
7.3100000000000005,0.027
7.32,0.033
7.33,0.025
7.34,0.02
7.3500000000000005,0.012
7.36,0.007
7.37,-0.007
7.38,-0.027
7.390000000000001,-0.031
7.4,-0.035
7.41,-0.043
7.42,-0.043
7.43,-0.038
7.44,-0.035
7.45,-0.032
7.46,-0.027
7.47,-0.024
7.48,-0.02
7.49,-0.012
7.5,-0.006
7.51,0.001
7.5200000000000005,0.008
7.53,0.008
7.54,0.001
7.55,-0.004
7.5600000000000005,-0.008
7.57,-0.016
7.58,-0.018
7.59,-0.006
7.6000000000000005,0.03
7.61,0.078
7.62,0.13
7.63,0.175
7.640000000000001,0.17
7.65,0.144
7.66,0.104
7.67,0.039
7.68,-0.031
7.69,-0.05
7.7,-0.065
7.71,-0.079
7.72,-0.081
7.73,-0.094
7.74,-0.069
7.75,-0.115
7.76,-0.033
7.7700000000000005,0.098
7.78,0.717
7.79,1.134
7.8,0.195
7.8100000000000005,-0.353
7.82,-0.183
7.83,-0.121
7.84,-0.061
7.8500000000000005,-0.071
7.86,-0.055
7.87,-0.057
7.88,-0.051
7.890000000000001,-0.044
7.9,-0.042
7.91,-0.032
7.92,-0.031
7.930000000000001,-0.022
7.94,-0.017
7.95,-0.005
7.96,0
7.97,0.021
7.98,0.056
7.99,0.072
8,0.075
8.01,0.075
8.02,0.075
8.03,0.075
8.040000000000001,0.075
8.05,0.072
8.06,0.059
8.07,0.047
8.08,0.039
8.09,0.033
8.1,0.029
8.11,0.022
8.120000000000001,0.018
8.13,0.014
8.14,0.016
8.15,0.038
8.16,0.047
8.17,0.043
8.18,0.046
8.19,0.044
8.2,0.047
8.21,0.055
8.22,0.048
8.23,0.038
8.24,0.031
8.25,0.02
8.26,0.009
8.27,-0.017
8.28,-0.011
8.290000000000001,0.032
8.3,0.013
8.31,-0.014
8.32,0.002
8.33,0.011
8.34,0.049
8.35,0.102
8.36,0.138
8.370000000000001,0.184
8.38,0.171
8.39,0.121
8.4,0.067
8.41,0.014
8.42,-0.035
8.43,-0.071
8.44,-0.085
8.45,-0.091
8.46,-0.101
8.47,-0.115
8.48,-0.087
8.49,-0.14
8.5,-0.063
8.51,0.081
8.52,0.681
8.53,1.092
8.540000000000001,0.154
8.55,-0.393
8.56,-0.218
8.57,-0.16
8.58,-0.095
8.59,-0.106
8.6,-0.088
8.61,-0.088
8.620000000000001,-0.082
8.63,-0.074
8.64,-0.072
8.65,-0.063
8.66,-0.061
8.67,-0.052
8.68,-0.049
8.69,-0.035
8.700000000000001,-0.021
8.71,-0.009
8.72,0.005
8.73,0.032
8.74,0.056
8.75,0.057
8.76,0.051
8.77,0.047
8.78,0.042
8.790000000000001,0.038
8.8,0.033
8.81,0.001
8.82,-0.027
8.83,-0.033
8.84,-0.049
8.85,-0.055
8.86,-0.06
8.870000000000001,-0.06
8.88,-0.053
8.89,-0.05
8.9,-0.045
8.91,-0.041
8.92,-0.036
8.93,-0.035
8.94,-0.035
8.950000000000001,-0.031
8.96,-0.029
8.97,-0.032
8.98,-0.035
8.99,-0.035
9,-0.037
9.01,-0.04
9.02,-0.04
9.03,-0.043
9.040000000000001,-0.046
9.05,-0.043
9.06,-0.049
9.07,-0.062
9.08,-0.072
9.09,-0.086
9.1,-0.073
9.11,-0.036
9.120000000000001,-0.002
9.13,0.046
9.14,0.097
9.15,0.104
9.16,0.066
9.17,0.017
9.18,-0.019
9.19,-0.075
9.200000000000001,-0.111
9.21,-0.13
9.22,-0.133
9.23,-0.123
9.24,-0.142
9.25,-0.112
9.26,-0.156
9.27,-0.086
9.28,0.024
9.290000000000001,0.549
9.3,1.11
9.31,0.306
9.32,-0.372
9.33,-0.237
9.34,-0.163
9.35,-0.096
9.36,-0.103
9.370000000000001,-0.086
9.38,-0.083
9.39,-0.075
9.4,-0.049
9.41,-0.046
9.42,-0.036
9.43,-0.036
9.44,-0.029
9.450000000000001,-0.026
9.46,-0.02
9.47,-0.01
9.48,-0.003
9.49,0.007
9.5,0.028
9.51,0.044
9.52,0.06
9.53,0.065
9.540000000000001,0.05
9.55,0.041
9.56,0.028
9.57,0.008
9.58,-0.011
9.59,-0.038
9.6,-0.059
9.61,-0.061
9.620000000000001,-0.065
9.63,-0.074
9.64,-0.075
9.65,-0.075
9.66,-0.075
9.67,-0.075
9.68,-0.074
9.69,-0.071
9.700000000000001,-0.07
9.71,-0.07
9.72,-0.07
9.73,-0.07
9.74,-0.072
9.75,-0.076
9.76,-0.078
9.77,-0.081
9.78,-0.084
9.790000000000001,-0.086
9.8,-0.091
9.81,-0.091
9.82,-0.1
9.83,-0.121
9.84,-0.112
9.85,-0.11
9.86,-0.101
9.870000000000001,-0.096
9.88,-0.068
9.89,-0.026
9.9,0.016
9.91,0.084
9.92,0.088
9.93,0.091
9.94,0.001
9.950000000000001,0.012
9.96,-0.124
9.97,-0.08
9.98,-0.13
9.99,-0.351
