time,mV
1.69,0.009
1.7,0.005
1.71,0.004
1.72,0.012
1.73,0.022
1.74,0.018
1.75,0.015
1.76,0.013
1.77,0.009
1.78,0.013
1.79,0.022
1.8,0.032
1.81,0.053
1.82,0.098
1.83,0.127
1.84,0.103
1.85,0.064
1.86,0.033
1.87,0.032
1.8800000000000001,0.017
1.8900000000000001,0.011
1.9000000000000001,0.005
1.9100000000000001,-0.011
1.92,0.001
1.93,-0.036
1.94,0.001
1.95,-0.064
1.96,0.005
1.97,0.011
1.98,0.179
1.99,0.751
2,0.397
2.0100000000000002,-0.062
2.02,-0.061
2.0300000000000002,-0.089
2.04,-0.027
2.05,-0.059
2.06,-0.044
2.07,-0.043
2.08,-0.044
2.09,-0.032
2.1,-0.04
2.11,-0.055
2.12,-0.071
2.13,-0.068
2.14,-0.083
2.15,-0.096
2.16,-0.119
2.17,-0.143
2.18,-0.178
2.19,-0.211
2.2,-0.22
2.21,-0.232
2.22,-0.227
2.23,-0.209
2.24,-0.168
2.25,-0.105
2.2600000000000002,-0.054
2.27,-0.02
2.2800000000000002,0.003
2.29,0.016
2.3000000000000003,0.02
2.31,0.024
2.32,0.029
2.33,0.033
2.34,0.038
2.35,0.04
2.36,0.04
2.37,0.043
2.38,0.046
2.39,0.044
2.4,0.041
2.41,0.04
2.42,0.04
2.43,0.04
2.44,0.04
2.45,0.042
2.46,0.046
2.47,0.049
2.48,0.052
2.49,0.056
2.5,0.059
2.5100000000000002,0.07
2.52,0.085
2.5300000000000002,0.128
2.54,0.179
2.5500000000000003,0.17
2.56,0.143
2.57,0.124
2.58,0.104
2.59,0.106
2.6,0.082
2.61,0.074
2.62,0.043
2.63,0.045
2.64,0.027
2.65,0.011
2.66,0.019
2.67,-0.058
2.68,0.037
2.69,-0.003
2.7,0.387
2.71,0.728
2.72,0.207
2.73,-0.032
2.74,-0.064
2.75,-0.04
2.7600000000000002,-0.01
2.77,-0.055
2.7800000000000002,-0.026
2.79,-0.041
2.8000000000000003,-0.026
2.81,-0.025
2.82,-0.032
2.83,-0.048
2.84,-0.054
2.85,-0.045
2.86,-0.059
2.87,-0.081
2.88,-0.095
2.89,-0.127
2.9,-0.149
2.91,-0.172
2.92,-0.195
2.93,-0.185
2.94,-0.187
2.95,-0.168
2.96,-0.117
2.97,-0.058
2.98,0
2.99,0.044
3,0.063
3.0100000000000002,0.058
3.02,0.061
3.0300000000000002,0.059
3.04,0.058
3.0500000000000003,0.077
3.06,0.082
3.0700000000000003,0.079
3.08,0.081
3.09,0.08
3.1,0.079
3.11,0.075
3.12,0.073
3.13,0.07
3.14,0.066
3.15,0.065
3.16,0.065
3.17,0.065
3.18,0.065
3.19,0.065
3.2,0.065
3.21,0.066
3.22,0.071
3.23,0.069
3.24,0.071
3.25,0.069
3.2600000000000002,0.07
3.27,0.073
3.2800000000000002,0.089
3.29,0.138
3.3000000000000003,0.17
3.31,0.156
3.3200000000000003,0.121
3.33,0.098
3.34,0.093
3.35,0.091
3.36,0.077
3.37,0.084
3.38,0.063
3.39,0.073
3.4,0.055
3.41,0.061
3.42,0.067
3.43,0.039
3.44,0.108
3.45,0.033
3.46,0.505
3.47,0.73
3.48,0.168
3.49,0.049
3.5,0.038
3.5100000000000002,0.022
3.52,0.035
3.5300000000000002,0.007
3.54,0.024
3.5500000000000003,0.019
3.56,0.033
3.5700000000000003,0.018
3.58,0.017
3.59,0.01
3.6,0.003
3.61,-0.002
3.62,-0.019
3.63,-0.023
3.64,-0.044
3.65,-0.075
3.66,-0.086
3.67,-0.121
3.68,-0.133
3.69,-0.128
3.7,-0.132
3.71,-0.09
3.72,-0.038
3.73,0.013
3.74,0.065
3.75,0.087
3.7600000000000002,0.094
3.77,0.108
3.7800000000000002,0.111
3.79,0.109
3.8000000000000003,0.11
3.81,0.11
3.8200000000000003,0.109
3.83,0.115
3.84,0.126
3.85,0.121
3.86,0.118
3.87,0.115
3.88,0.11
3.89,0.108
3.9,0.102
3.91,0.098
3.92,0.093
3.93,0.089
3.94,0.084
3.95,0.08
3.96,0.081
3.97,0.078
3.98,0.094
3.99,0.112
4,0.113
4.01,0.116
4.0200000000000005,0.121
4.03,0.118
4.04,0.136
4.05,0.186
4.0600000000000005,0.187
4.07,0.16
4.08,0.141
4.09,0.118
4.1,0.116
4.11,0.092
4.12,0.093
4.13,0.068
4.14,0.07
4.15,0.059
4.16,0.046
4.17,0.056
4.18,-0.021
4.19,0.075
4.2,0.032
4.21,0.397
4.22,0.74
4.23,0.225
4.24,0.018
4.25,0.003
4.26,-0.031
4.2700000000000005,0
4.28,-0.023
4.29,0.001
4.3,-0.011
4.3100000000000005,-0.003
4.32,-0.018
4.33,-0.032
4.34,-0.033
4.3500000000000005,-0.038
4.36,-0.032
4.37,-0.038
4.38,-0.055
4.39,-0.082
4.4,-0.106
4.41,-0.13
4.42,-0.211
4.43,-0.189
4.44,-0.141
4.45,-0.163
4.46,-0.121
4.47,-0.082
4.48,-0.037
4.49,0.018
4.5,0.051
4.51,0.066
4.5200000000000005,0.065
4.53,0.064
4.54,0.071
4.55,0.081
4.5600000000000005,0.079
4.57,0.081
4.58,0.079
4.59,0.082
4.6000000000000005,0.094
4.61,0.087
4.62,0.079
4.63,0.071
4.64,0.064
4.65,0.059
4.66,0.054
4.67,0.05
4.68,0.045
4.69,0.041
4.7,0.036
4.71,0.03
4.72,0.024
4.73,0.021
4.74,0.011
4.75,0.018
4.76,0.041
4.7700000000000005,0.039
4.78,0.046
4.79,0.097
4.8,0.151
4.8100000000000005,0.123
4.82,0.087
4.83,0.068
4.84,0.03
4.8500000000000005,0.034
4.86,0.031
4.87,0.026
4.88,0.001
4.89,0.022
4.9,-0.005
4.91,0.017
4.92,-0.005
4.93,-0.035
4.94,0.035
4.95,0.036
4.96,0.573
4.97,0.627
4.98,0.079
4.99,-0.024
5,-0.076
5.01,-0.047
5.0200000000000005,-0.048
5.03,-0.055
5.04,-0.039
5.05,-0.051
5.0600000000000005,-0.04
5.07,-0.048
5.08,-0.042
5.09,-0.068
5.1000000000000005,-0.071
5.11,-0.069
5.12,-0.072
5.13,-0.083
5.14,-0.115
5.15,-0.129
5.16,-0.161
5.17,-0.188
5.18,-0.183
5.19,-0.182
5.2,-0.176
5.21,-0.14
5.22,-0.089
5.23,-0.046
5.24,-0.004
5.25,0.024
5.26,0.038
5.2700000000000005,0.035
5.28,0.029
5.29,0.054
5.3,0.068
5.3100000000000005,0.063
5.32,0.066
5.33,0.065
5.34,0.063
5.3500000000000005,0.074
5.36,0.082
5.37,0.076
5.38,0.075
5.39,0.071
5.4,0.069
5.41,0.078
5.42,0.08
5.43,0.08
5.44,0.079
5.45,0.081
5.46,0.079
5.47,0.08
5.48,0.098
5.49,0.099
5.5,0.093
5.51,0.093
5.5200000000000005,0.083
5.53,0.09
5.54,0.106
5.55,0.158
5.5600000000000005,0.187
5.57,0.143
5.58,0.128
5.59,0.114
5.6000000000000005,0.107
5.61,0.094
5.62,0.08
5.63,0.069
5.64,0.05
5.65,0.064
5.66,0.036
5.67,0.069
5.68,0.02
5.69,0.077
5.7,0.061
5.71,0.198
5.72,0.759
5.73,0.503
5.74,0.073
5.75,0.04
5.76,-0.018
5.7700000000000005,0.025
5.78,0.02
5.79,0.026
5.8,0.013
5.8100000000000005,0
5.82,-0.003
5.83,-0.015
5.84,-0.018
5.8500000000000005,-0.028
5.86,-0.036
5.87,-0.056
5.88,-0.076
5.89,-0.097
5.9,-0.131
5.91,-0.171
5.92,-0.184
5.93,-0.197
5.94,-0.22
5.95,-0.241
5.96,-0.222
5.97,-0.169
5.98,-0.127
5.99,-0.072
6,-0.028
6.01,-0.017
6.0200000000000005,-0.005
6.03,0.002
6.04,0.005
6.05,0.01
6.0600000000000005,0.01
6.07,0.01
6.08,0.01
6.09,0.009
6.1000000000000005,0.011
6.11,0.007
6.12,0.013
6.13,0.025
6.140000000000001,0.006
6.15,-0.004
6.16,0.006
6.17,-0.012
6.18,-0.027
6.19,-0.024
6.2,-0.026
6.21,-0.024
6.22,-0.027
6.23,-0.01
6.24,0.029
6.25,0.075
6.26,0.099
6.2700000000000005,0.069
6.28,0.031
6.29,-0.003
6.3,-0.013
6.3100000000000005,-0.023
6.32,-0.042
6.33,-0.054
6.34,-0.073
6.3500000000000005,-0.07
6.36,-0.102
6.37,-0.051
6.38,-0.11
6.390000000000001,-0.066
6.4,-0.043
6.41,0.065
6.42,0.68
6.43,0.465
6.44,-0.05
6.45,-0.103
6.46,-0.13
6.47,-0.072
6.48,-0.108
6.49,-0.095
6.5,-0.091
6.51,-0.094
6.5200000000000005,-0.08
6.53,-0.091
6.54,-0.095
6.55,-0.107
6.5600000000000005,-0.111
6.57,-0.133
6.58,-0.141
6.59,-0.157
6.6000000000000005,-0.188
6.61,-0.209
6.62,-0.249
6.63,-0.269
6.640000000000001,-0.272
6.65,-0.273
6.66,-0.228
6.67,-0.181
6.68,-0.133
6.69,-0.071
6.7,-0.03
6.71,-0.014
6.72,-0.015
6.73,-0.015
6.74,-0.014
6.75,-0.016
6.76,-0.012
6.7700000000000005,-0.01
6.78,-0.01
6.79,-0.006
6.8,-0.005
6.8100000000000005,-0.004
6.82,-0.017
6.83,-0.031
6.84,-0.029
6.8500000000000005,-0.032
6.86,-0.035
6.87,-0.036
6.88,-0.031
6.890000000000001,-0.02
6.9,-0.007
6.91,0.017
6.92,0.064
6.93,0.101
6.94,0.082
6.95,0.052
6.96,0.011
6.97,-0.002
6.98,-0.019
6.99,-0.054
7,-0.05
7.01,-0.064
7.0200000000000005,-0.042
7.03,-0.072
7.04,-0.035
7.05,-0.093
7.0600000000000005,-0.072
7.07,-0.028
7.08,0.036
7.09,0.632
7.1000000000000005,0.482
7.11,-0.059
7.12,-0.108
7.13,-0.129
7.140000000000001,-0.069
7.15,-0.1
7.16,-0.101
7.17,-0.09
7.18,-0.101
7.19,-0.089
7.2,-0.1
7.21,-0.091
7.22,-0.097
7.23,-0.092
7.24,-0.089
7.25,-0.105
7.26,-0.13
7.2700000000000005,-0.157
7.28,-0.19
7.29,-0.226
7.3,-0.244
7.3100000000000005,-0.248
7.32,-0.25
7.33,-0.226
7.34,-0.178
7.3500000000000005,-0.114
7.36,-0.063
7.37,-0.033
7.38,-0.012
7.390000000000001,-0.003
7.4,0.001
7.41,0.005
7.42,0.01
7.43,0.015
7.44,0.019
7.45,0.031
7.46,0.035
7.47,0.035
7.48,0.039
7.49,0.044
7.5,0.048
7.51,0.05
7.5200000000000005,0.05
7.53,0.05
7.54,0.051
7.55,0.049
7.5600000000000005,0.051
7.57,0.052
7.58,0.059
7.59,0.058
7.6000000000000005,0.057
7.61,0.109
7.62,0.159
7.63,0.159
7.640000000000001,0.134
7.65,0.107
7.66,0.08
7.67,0.074
7.68,0.053
7.69,0.04
7.7,0.023
7.71,0.014
7.72,0.02
7.73,-0.012
7.74,0.023
7.75,-0.045
7.76,0.039
7.7700000000000005,0.025
7.78,0.275
7.79,0.77
7.8,0.317
7.8100000000000005,-0.04
7.82,-0.023
7.83,-0.039
7.84,0.002
7.8500000000000005,-0.042
7.86,-0.016
7.87,-0.029
7.88,-0.025
7.890000000000001,-0.022
7.9,-0.03
7.91,-0.009
7.92,-0.016
7.930000000000001,-0.043
7.94,-0.059
7.95,-0.074
7.96,-0.095
7.97,-0.11
7.98,-0.132
7.99,-0.167
8,-0.179
8.01,-0.188
8.02,-0.188
8.03,-0.161
8.040000000000001,-0.114
8.05,-0.054
8.06,-0.008
8.07,0.039
8.08,0.048
8.09,0.072
8.1,0.099
8.11,0.088
8.120000000000001,0.109
8.13,0.118
8.14,0.113
8.15,0.117
8.16,0.134
8.17,0.139
8.18,0.13
8.19,0.127
8.2,0.119
8.21,0.115
8.22,0.11
8.23,0.105
8.24,0.101
8.25,0.096
8.26,0.091
8.27,0.092
8.28,0.096
8.290000000000001,0.094
8.3,0.099
8.31,0.1
8.32,0.101
8.33,0.104
8.34,0.106
8.35,0.14
8.36,0.19
8.370000000000001,0.182
8.38,0.134
8.39,0.11
8.4,0.085
8.41,0.078
8.42,0.058
8.43,0.047
8.44,0.029
8.45,0.015
8.46,0.022
8.47,-0.006
8.48,0.025
8.49,-0.035
8.5,0.047
8.51,0.029
8.52,0.251
8.53,0.729
8.540000000000001,0.311
8.55,-0.04
8.56,-0.012
8.57,-0.026
8.58,0.018
8.59,-0.015
8.6,0.002
8.61,-0.005
8.620000000000001,0
8.63,0.004
8.64,0.003
8.65,0.006
8.66,-0.007
8.67,-0.008
8.68,-0.02
8.69,-0.032
8.700000000000001,-0.052
8.71,-0.078
8.72,-0.103
8.73,-0.128
8.74,-0.144
8.75,-0.162
8.76,-0.15
8.77,-0.108
8.78,-0.066
8.790000000000001,-0.023
8.8,0.008
8.81,0.048
8.82,0.079
8.83,0.081
8.84,0.08
8.85,0.077
8.86,0.074
8.870000000000001,0.076
8.88,0.092
8.89,0.095
8.9,0.089
8.91,0.088
8.92,0.082
8.93,0.08
8.94,0.073
8.950000000000001,0.078
8.96,0.087
8.97,0.084
8.98,0.086
8.99,0.085
9,0.085
9.01,0.088
9.02,0.087
9.03,0.078
9.040000000000001,0.074
9.05,0.064
9.06,0.061
9.07,0.049
9.08,0.023
9.09,0.061
9.1,0.079
9.11,0.072
9.120000000000001,0.109
9.13,0.145
9.14,0.156
9.15,0.132
9.16,0.111
9.17,0.085
9.18,0.074
9.19,0.063
9.200000000000001,0.057
9.21,0.053
9.22,0.035
9.23,0.048
9.24,0.026
9.25,0.068
9.26,0.018
9.27,0.077
9.28,0.064
9.290000000000001,0.201
9.3,0.749
9.31,0.444
9.32,0.027
9.33,0.037
9.34,0.013
9.35,0.077
9.36,0.047
9.370000000000001,0.054
9.38,0.049
9.39,0.038
9.4,0.049
9.41,0.05
9.42,0.048
9.43,0.034
9.44,0.031
9.450000000000001,0.021
9.46,0.014
9.47,-0.015
9.48,-0.05
9.49,-0.086
9.5,-0.119
9.51,-0.135
9.52,-0.152
9.53,-0.154
9.540000000000001,-0.126
9.55,-0.085
9.56,-0.038
9.57,0.012
9.58,0.049
9.59,0.068
9.6,0.081
9.61,0.085
9.620000000000001,0.085
9.63,0.09
9.64,0.09
9.65,0.094
9.66,0.095
9.67,0.095
9.68,0.095
9.69,0.095
9.700000000000001,0.094
9.71,0.088
9.72,0.082
9.73,0.077
9.74,0.072
9.75,0.064
9.76,0.079
9.77,0.089
9.78,0.078
9.790000000000001,0.073
9.8,0.064
9.81,0.057
9.82,0.059
9.83,0.07
9.84,0.069
9.85,0.076
9.86,0.092
9.870000000000001,0.088
9.88,0.085
9.89,0.091
9.9,0.142
9.91,0.192
9.92,0.157
9.93,0.118
9.94,0.106
9.950000000000001,0.091
9.96,0.09
9.97,0.079
9.98,0.075
9.99,0.068
