time,mV
4.47,0.035
4.48,0.047
4.49,0.062
4.5,0.069
4.51,0.068
4.5200000000000005,0.061
4.53,0.056
4.54,0.06
4.55,0.065
4.5600000000000005,0.062
4.57,0.062
4.58,0.063
4.59,0.067
4.6000000000000005,0.078
4.61,0.076
4.62,0.064
4.63,0.056
4.64,0.05
4.65,0.045
4.66,0.04
4.67,0.036
4.68,0.031
4.69,0.027
4.7,0.021
4.71,0.015
4.72,0.008
4.73,0.003
4.74,0
4.75,0.008
4.76,0.024
4.7700000000000005,0.027
4.78,0.047
4.79,0.098
4.8,0.153
4.8100000000000005,0.151
4.82,0.121
4.83,0.099
4.84,0.059
4.8500000000000005,0.027
4.86,0.007
4.87,0.001
4.88,-0.02
4.89,-0.003
4.9,-0.031
4.91,-0.008
4.92,-0.032
4.93,-0.051
4.94,0.042
4.95,0.205
4.96,0.85
4.97,0.699
4.98,-0.057
4.99,-0.127
5,-0.104
5.01,-0.06
5.0200000000000005,-0.045
5.03,-0.053
5.04,-0.035
5.05,-0.045
5.0600000000000005,-0.031
5.07,-0.037
5.08,-0.026
5.09,-0.037
5.1000000000000005,-0.033
5.11,-0.027
5.12,-0.023
5.13,-0.022
5.14,-0.036
5.15,-0.032
5.16,-0.039
5.17,-0.039
5.18,-0.028
5.19,-0.031
5.2,-0.029
5.21,-0.013
5.22,0.01
5.23,0.028
5.24,0.038
5.25,0.039
5.26,0.036
5.2700000000000005,0.032
5.28,0.027
5.29,0.037
5.3,0.04
5.3100000000000005,0.037
5.32,0.041
5.33,0.044
5.34,0.047
5.3500000000000005,0.056
5.36,0.062
5.37,0.062
5.38,0.062
5.39,0.06
5.4,0.062
5.41,0.066
5.42,0.067
5.43,0.064
5.44,0.062
5.45,0.059
5.46,0.063
5.47,0.079
5.48,0.085
5.49,0.081
5.5,0.074
5.51,0.072
5.5200000000000005,0.068
5.53,0.08
5.54,0.115
5.55,0.164
5.5600000000000005,0.205
5.57,0.186
5.58,0.164
5.59,0.144
5.6000000000000005,0.112
5.61,0.076
5.62,0.06
5.63,0.044
5.64,0.03
5.65,0.049
5.66,0.022
5.67,0.047
5.68,-0.007
5.69,0.048
5.7,0.098
5.71,0.423
5.72,0.984
5.73,0.475
5.74,-0.087
5.75,-0.054
5.76,-0.037
5.7700000000000005,0.018
5.78,0.008
5.79,0.021
5.8,0.011
5.8100000000000005,0.004
5.82,0.004
5.83,-0.004
5.84,-0.003
5.8500000000000005,-0.002
5.86,0.004
5.87,-0.009
5.88,-0.017
5.89,-0.028
5.9,-0.045
5.91,-0.061
5.92,-0.054
5.93,-0.049
5.94,-0.063
5.95,-0.076
5.96,-0.07
5.97,-0.047
5.98,-0.032
5.99,-0.011
6,-0.001
6.01,-0.007
6.0200000000000005,-0.009
6.03,-0.014
6.04,-0.015
6.05,-0.014
6.0600000000000005,-0.017
6.07,-0.015
6.08,-0.015
6.09,-0.015
6.1000000000000005,-0.014
6.11,-0.017
6.12,-0.015
6.13,-0.01
6.140000000000001,-0.021
6.15,-0.027
6.16,-0.021
6.17,-0.033
6.18,-0.043
6.19,-0.043
6.2,-0.049
6.21,-0.048
6.22,-0.05
6.23,-0.031
6.24,0.011
6.25,0.056
6.26,0.103
6.2700000000000005,0.093
6.28,0.058
6.29,0.021
6.3,-0.018
6.3100000000000005,-0.058
6.32,-0.083
6.33,-0.087
6.34,-0.11
6.3500000000000005,-0.111
6.36,-0.137
6.37,-0.097
6.38,-0.156
6.390000000000001,-0.112
6.4,-0.037
6.41,0.244
6.42,0.869
6.43,0.426
6.44,-0.224
6.45,-0.211
6.46,-0.181
6.47,-0.115
6.48,-0.131
6.49,-0.119
6.5,-0.115
6.51,-0.116
6.5200000000000005,-0.104
6.53,-0.111
6.54,-0.106
6.55,-0.112
6.5600000000000005,-0.11
6.57,-0.119
6.58,-0.12
6.59,-0.125
6.6000000000000005,-0.134
6.61,-0.135
6.62,-0.147
6.63,-0.149
6.640000000000001,-0.139
6.65,-0.133
6.66,-0.111
6.67,-0.089
6.68,-0.075
6.69,-0.049
6.7,-0.036
6.71,-0.042
6.72,-0.047
6.73,-0.053
6.74,-0.054
6.75,-0.052
6.76,-0.051
6.7700000000000005,-0.048
6.78,-0.047
6.79,-0.046
6.8,-0.046
6.8100000000000005,-0.048
6.82,-0.056
6.83,-0.064
6.84,-0.065
6.8500000000000005,-0.066
6.86,-0.066
6.87,-0.068
6.88,-0.064
6.890000000000001,-0.053
6.9,-0.027
6.91,0.008
6.92,0.06
6.93,0.106
6.94,0.095
6.95,0.066
6.96,0.019
6.97,-0.007
6.98,-0.05
6.99,-0.087
7,-0.081
7.01,-0.101
7.0200000000000005,-0.082
7.03,-0.112
7.04,-0.078
7.05,-0.129
7.0600000000000005,-0.104
7.07,-0.016
7.08,0.211
7.09,0.861
7.1000000000000005,0.497
7.11,-0.207
7.12,-0.2
7.13,-0.161
7.140000000000001,-0.095
7.15,-0.108
7.16,-0.106
7.17,-0.095
7.18,-0.101
7.19,-0.088
7.2,-0.095
7.21,-0.083
7.22,-0.083
7.23,-0.074
7.24,-0.068
7.25,-0.073
7.26,-0.08
7.2700000000000005,-0.09
7.28,-0.103
7.29,-0.112
7.3,-0.115
7.3100000000000005,-0.11
7.32,-0.108
7.33,-0.1
7.34,-0.079
7.3500000000000005,-0.051
7.36,-0.028
7.37,-0.02
7.38,-0.019
7.390000000000001,-0.017
7.4,-0.017
7.41,-0.019
7.42,-0.016
7.43,-0.012
7.44,-0.008
7.45,-0.001
7.46,0.004
7.47,0.005
7.48,0.009
7.49,0.015
7.5,0.021
7.51,0.025
7.5200000000000005,0.029
7.53,0.029
7.54,0.026
7.55,0.022
7.5600000000000005,0.021
7.57,0.018
7.58,0.02
7.59,0.026
7.6000000000000005,0.043
7.61,0.093
7.62,0.144
7.63,0.167
7.640000000000001,0.152
7.65,0.125
7.66,0.092
7.67,0.056
7.68,0.01
7.69,-0.005
7.7,-0.021
7.71,-0.032
7.72,-0.03
7.73,-0.053
7.74,-0.023
7.75,-0.08
7.76,0.003
7.7700000000000005,0.062
7.78,0.496
7.79,0.952
7.8,0.256
7.8100000000000005,-0.197
7.82,-0.103
7.83,-0.08
7.84,-0.029
7.8500000000000005,-0.056
7.86,-0.035
7.87,-0.043
7.88,-0.038
7.890000000000001,-0.033
7.9,-0.036
7.91,-0.02
7.92,-0.023
7.930000000000001,-0.032
7.94,-0.038
7.95,-0.04
7.96,-0.048
7.97,-0.044
7.98,-0.038
7.99,-0.047
8,-0.052
8.01,-0.056
8.02,-0.056
8.03,-0.043
8.040000000000001,-0.019
8.05,0.009
8.06,0.026
8.07,0.043
8.08,0.043
8.09,0.052
8.1,0.064
8.11,0.055
8.120000000000001,0.063
8.13,0.066
8.14,0.064
8.15,0.077
8.16,0.09
8.17,0.091
8.18,0.088
8.19,0.085
8.2,0.083
8.21,0.085
8.22,0.079
8.23,0.071
8.24,0.066
8.25,0.058
8.26,0.05
8.27,0.037
8.28,0.042
8.290000000000001,0.063
8.3,0.055
8.31,0.043
8.32,0.051
8.33,0.057
8.34,0.078
8.35,0.121
8.36,0.164
8.370000000000001,0.183
8.38,0.152
8.39,0.115
8.4,0.076
8.41,0.046
8.42,0.011
8.43,-0.012
8.44,-0.028
8.45,-0.038
8.46,-0.039
8.47,-0.06
8.48,-0.031
8.49,-0.087
8.5,-0.008
8.51,0.055
8.52,0.466
8.53,0.91
8.540000000000001,0.233
8.55,-0.216
8.56,-0.115
8.57,-0.093
8.58,-0.038
8.59,-0.061
8.6,-0.043
8.61,-0.046
8.620000000000001,-0.041
8.63,-0.035
8.64,-0.034
8.65,-0.028
8.66,-0.034
8.67,-0.03
8.68,-0.034
8.69,-0.033
8.700000000000001,-0.036
8.71,-0.043
8.72,-0.049
8.73,-0.047
8.74,-0.044
8.75,-0.052
8.76,-0.049
8.77,-0.03
8.78,-0.012
8.790000000000001,0.007
8.8,0.02
8.81,0.024
8.82,0.026
8.83,0.023
8.84,0.015
8.85,0.011
8.86,0.007
8.870000000000001,0.007
8.88,0.019
8.89,0.022
8.9,0.022
8.91,0.023
8.92,0.022
8.93,0.022
8.94,0.019
8.950000000000001,0.024
8.96,0.028
8.97,0.026
8.98,0.025
8.99,0.025
9,0.024
9.01,0.024
9.02,0.024
9.03,0.017
9.040000000000001,0.014
9.05,0.01
9.06,0.006
9.07,-0.006
9.08,-0.024
9.09,-0.012
9.1,0.003
9.11,0.017
9.120000000000001,0.053
9.13,0.096
9.14,0.126
9.15,0.118
9.16,0.088
9.17,0.051
9.18,0.027
9.19,-0.006
9.200000000000001,-0.027
9.21,-0.038
9.22,-0.049
9.23,-0.037
9.24,-0.058
9.25,-0.022
9.26,-0.069
9.27,-0.004
9.28,0.043
9.290000000000001,0.375
9.3,0.929
9.31,0.375
9.32,-0.172
9.33,-0.1
9.34,-0.075
9.35,-0.009
9.36,-0.028
9.370000000000001,-0.016
9.38,-0.017
9.39,-0.018
9.4,0
9.41,0.002
9.42,0.005
9.43,-0.001
9.44,0.001
9.450000000000001,-0.002
9.46,-0.003
9.47,-0.012
9.48,-0.026
9.49,-0.039
9.5,-0.046
9.51,-0.046
9.52,-0.046
9.53,-0.044
9.540000000000001,-0.038
9.55,-0.022
9.56,-0.005
9.57,0.01
9.58,0.019
9.59,0.015
9.6,0.011
9.61,0.011
9.620000000000001,0.01
9.63,0.008
9.64,0.007
9.65,0.009
9.66,0.01
9.67,0.01
9.68,0.01
9.69,0.012
9.700000000000001,0.012
9.71,0.008
9.72,0.006
9.73,0.003
9.74,0
9.75,-0.005
9.76,0
9.77,0.004
9.78,-0.003
9.790000000000001,-0.006
9.8,-0.013
9.81,-0.017
9.82,-0.02
9.83,-0.025
9.84,-0.021
9.85,-0.017
9.86,-0.004
9.870000000000001,-0.004
9.88,0.008
9.89,0.032
9.9,0.079
9.91,0.138
9.92,0.122
9.93,0.104
9.94,0.053
9.950000000000001,0.051
9.96,-0.017
9.97,0
9.98,-0.027
9.99,-0.142
