time,mV
3.24,-0.072
3.25,-0.071
3.2600000000000002,-0.074
3.27,-0.069
3.2800000000000002,-0.057
3.29,-0.086
3.3000000000000003,-0.089
3.31,-0.062
3.3200000000000003,-0.038
3.33,-0.024
3.34,-0.047
3.35,-0.075
3.36,-0.083
3.37,-0.095
3.38,-0.083
3.39,-0.089
3.4,-0.082
3.41,-0.08
3.42,-0.089
3.43,-0.08
3.44,-0.093
3.45,0.096
3.46,0
3.47,-0.266
3.48,-0.22
3.49,-0.189
3.5,-0.1
3.5100000000000002,-0.05
3.52,-0.052
3.5300000000000002,-0.031
3.54,-0.035
3.5500000000000003,-0.035
3.56,-0.039
3.5700000000000003,-0.025
3.58,-0.02
3.59,-0.011
3.6,-0.002
3.61,0.006
3.62,0.028
3.63,0.045
3.64,0.07
3.65,0.104
3.66,0.126
3.67,0.174
3.68,0.193
3.69,0.189
3.7,0.19
3.71,0.146
3.72,0.094
3.73,0.038
3.74,-0.024
3.75,-0.06
3.7600000000000002,-0.08
3.77,-0.097
3.7800000000000002,-0.102
3.79,-0.103
3.8000000000000003,-0.106
3.81,-0.108
3.8200000000000003,-0.104
3.83,-0.109
3.84,-0.118
3.85,-0.111
3.86,-0.107
3.87,-0.101
3.88,-0.095
3.89,-0.093
3.9,-0.087
3.91,-0.083
3.92,-0.078
3.93,-0.077
3.94,-0.075
3.95,-0.073
3.96,-0.075
3.97,-0.075
3.98,-0.091
3.99,-0.105
4,-0.106
4.01,-0.11
4.0200000000000005,-0.109
4.03,-0.085
4.04,-0.085
4.05,-0.108
4.0600000000000005,-0.084
4.07,-0.067
4.08,-0.059
4.09,-0.05
4.1,-0.08
4.11,-0.087
4.12,-0.09
4.13,-0.075
4.14,-0.075
4.15,-0.071
4.16,-0.064
4.17,-0.07
4.18,-0.011
4.19,-0.057
4.2,0.073
4.21,0.065
4.22,-0.22
4.23,-0.218
4.24,-0.163
4.25,-0.068
4.26,-0.003
4.2700000000000005,-0.011
4.28,0.004
4.29,-0.008
4.3,-0.001
4.3100000000000005,-0.002
4.32,0.013
4.33,0.033
4.34,0.039
4.3500000000000005,0.048
4.36,0.047
4.37,0.056
4.38,0.078
4.39,0.11
4.4,0.142
4.41,0.178
4.42,0.271
4.43,0.256
4.44,0.214
4.45,0.235
4.46,0.193
4.47,0.159
4.48,0.102
4.49,0.035
4.5,-0.007
4.51,-0.031
4.5200000000000005,-0.036
4.53,-0.04
4.54,-0.046
4.55,-0.057
4.5600000000000005,-0.057
4.57,-0.059
4.58,-0.056
4.59,-0.056
4.6000000000000005,-0.062
4.61,-0.055
4.62,-0.054
4.63,-0.051
4.64,-0.046
4.65,-0.043
4.66,-0.04
4.67,-0.039
4.68,-0.036
4.69,-0.035
4.7,-0.033
4.71,-0.03
4.72,-0.028
4.73,-0.028
4.74,-0.016
4.75,-0.018
4.76,-0.038
4.7700000000000005,-0.031
4.78,-0.022
4.79,-0.048
4.8,-0.074
4.8100000000000005,-0.034
4.82,-0.009
4.83,-0.002
4.84,0.013
4.8500000000000005,-0.024
4.86,-0.039
4.87,-0.038
4.88,-0.022
4.89,-0.036
4.9,-0.023
4.91,-0.033
4.92,-0.024
4.93,0.002
4.94,-0.01
4.95,0.151
4.96,-0.01
4.97,-0.241
4.98,-0.175
4.99,-0.091
5,0.009
5.01,0.011
5.0200000000000005,0.027
5.03,0.03
5.04,0.023
5.05,0.032
5.0600000000000005,0.029
5.07,0.036
5.08,0.036
5.09,0.065
5.1000000000000005,0.073
5.11,0.076
5.12,0.085
5.13,0.102
5.14,0.136
5.15,0.161
5.16,0.202
5.17,0.243
5.18,0.246
5.19,0.242
5.2,0.235
5.21,0.195
5.22,0.145
5.23,0.097
5.24,0.045
5.25,0.004
5.26,-0.021
5.2700000000000005,-0.02
5.28,-0.017
5.29,-0.045
5.3,-0.062
5.3100000000000005,-0.058
5.32,-0.057
5.33,-0.053
5.34,-0.048
5.3500000000000005,-0.055
5.36,-0.061
5.37,-0.051
5.38,-0.05
5.39,-0.046
5.4,-0.042
5.41,-0.051
5.42,-0.053
5.43,-0.057
5.44,-0.057
5.45,-0.062
5.46,-0.056
5.47,-0.041
5.48,-0.063
5.49,-0.067
5.5,-0.065
5.51,-0.067
5.5200000000000005,-0.057
5.53,-0.055
5.54,-0.043
5.55,-0.074
5.5600000000000005,-0.076
5.57,-0.029
5.58,-0.029
5.59,-0.027
5.6000000000000005,-0.048
5.61,-0.064
5.62,-0.06
5.63,-0.059
5.64,-0.045
5.65,-0.048
5.66,-0.031
5.67,-0.056
5.68,-0.036
5.69,-0.068
5.7,0.006
5.71,0.126
5.72,-0.153
5.73,-0.279
5.74,-0.196
5.75,-0.114
5.76,-0.01
5.7700000000000005,-0.02
5.78,-0.022
5.79,-0.018
5.8,-0.007
5.8100000000000005,0.004
5.82,0.01
5.83,0.018
5.84,0.024
5.8500000000000005,0.04
5.86,0.058
5.87,0.075
5.88,0.096
5.89,0.116
5.9,0.152
5.91,0.195
5.92,0.222
5.93,0.246
5.94,0.266
5.95,0.284
5.96,0.263
5.97,0.205
5.98,0.157
5.99,0.096
6,0.04
6.01,0.017
6.0200000000000005,-0.002
6.03,-0.017
6.04,-0.022
6.05,-0.029
6.0600000000000005,-0.031
6.07,-0.03
6.08,-0.03
6.09,-0.029
6.1000000000000005,-0.031
6.11,-0.027
6.12,-0.034
6.13,-0.048
6.140000000000001,-0.03
6.15,-0.022
6.16,-0.031
6.17,-0.015
6.18,-0.003
6.19,-0.007
6.2,-0.01
6.21,-0.012
6.22,-0.009
6.23,-0.015
6.24,-0.032
6.25,-0.056
6.26,-0.045
6.2700000000000005,-0.011
6.28,0.012
6.29,0.026
6.3,0.002
6.3100000000000005,-0.024
6.32,-0.02
6.33,-0.007
6.34,-0.001
6.3500000000000005,-0.007
6.36,0.016
6.37,-0.022
6.38,0.01
6.390000000000001,-0.013
6.4,0.028
6.41,0.146
6.42,-0.15
6.43,-0.271
6.44,-0.149
6.45,-0.057
6.46,0.013
6.47,-0.006
6.48,0.031
6.49,0.023
6.5,0.022
6.51,0.024
6.5200000000000005,0.017
6.53,0.026
6.54,0.036
6.55,0.048
6.5600000000000005,0.057
6.57,0.081
6.58,0.091
6.59,0.111
6.6000000000000005,0.147
6.61,0.178
6.62,0.226
6.63,0.255
6.640000000000001,0.269
6.65,0.275
6.66,0.229
6.67,0.182
6.68,0.125
6.69,0.058
6.7,0.008
6.71,-0.021
6.72,-0.024
6.73,-0.03
6.74,-0.032
6.75,-0.029
6.76,-0.033
6.7700000000000005,-0.033
6.78,-0.032
6.79,-0.036
6.8,-0.04
6.8100000000000005,-0.041
6.82,-0.03
6.83,-0.018
6.84,-0.021
6.8500000000000005,-0.018
6.86,-0.015
6.87,-0.015
6.88,-0.018
6.890000000000001,-0.023
6.9,-0.016
6.91,-0.017
6.92,-0.036
6.93,-0.046
6.94,-0.027
6.95,-0.012
6.96,0.003
6.97,-0.005
6.98,-0.022
6.99,-0.006
7,-0.005
7.01,-0.006
7.0200000000000005,-0.019
7.03,-0.003
7.04,-0.025
7.05,0.01
7.0600000000000005,0.005
7.07,0.025
7.08,0.156
7.09,-0.087
7.1000000000000005,-0.225
7.11,-0.119
7.12,-0.039
7.13,0.032
7.140000000000001,0.009
7.15,0.042
7.16,0.046
7.17,0.041
7.18,0.05
7.19,0.046
7.2,0.054
7.21,0.054
7.22,0.063
7.23,0.064
7.24,0.065
7.25,0.085
7.26,0.115
7.2700000000000005,0.145
7.28,0.183
7.29,0.226
7.3,0.251
7.3100000000000005,0.262
7.32,0.266
7.33,0.239
7.34,0.187
7.3500000000000005,0.12
7.36,0.066
7.37,0.03
7.38,-0.001
7.390000000000001,-0.012
7.4,-0.019
7.41,-0.027
7.42,-0.031
7.43,-0.034
7.44,-0.036
7.45,-0.046
7.46,-0.049
7.47,-0.046
7.48,-0.048
7.49,-0.049
7.5,-0.05
7.51,-0.05
7.5200000000000005,-0.046
7.53,-0.046
7.54,-0.05
7.55,-0.051
7.5600000000000005,-0.055
7.57,-0.06
7.58,-0.068
7.59,-0.061
7.6000000000000005,-0.043
7.61,-0.07
7.62,-0.094
7.63,-0.072
7.640000000000001,-0.049
7.65,-0.035
7.66,-0.028
7.67,-0.055
7.68,-0.068
7.69,-0.065
7.7,-0.055
7.71,-0.054
7.72,-0.06
7.73,-0.034
7.74,-0.057
7.75,-0.012
7.76,-0.055
7.7700000000000005,0.024
7.78,0.083
7.79,-0.203
7.8,-0.22
7.8100000000000005,-0.136
7.82,-0.069
7.83,-0.021
7.84,-0.032
7.8500000000000005,0.006
7.86,-0.011
7.87,0.001
7.88,0
7.890000000000001,0
7.9,0.009
7.91,-0.006
7.92,0.001
7.930000000000001,0.032
7.94,0.051
7.95,0.072
7.96,0.095
7.97,0.119
7.98,0.159
7.99,0.202
8,0.216
8.01,0.225
8.02,0.225
8.03,0.198
8.040000000000001,0.151
8.05,0.089
8.06,0.037
8.07,-0.015
8.08,-0.028
8.09,-0.056
8.1,-0.084
8.11,-0.078
8.120000000000001,-0.1
8.13,-0.111
8.14,-0.105
8.15,-0.098
8.16,-0.111
8.17,-0.118
8.18,-0.107
8.19,-0.106
8.2,-0.096
8.21,-0.088
8.22,-0.086
8.23,-0.086
8.24,-0.085
8.25,-0.087
8.26,-0.086
8.27,-0.1
8.28,-0.101
8.290000000000001,-0.079
8.3,-0.093
8.31,-0.106
8.32,-0.1
8.33,-0.099
8.34,-0.082
8.35,-0.089
8.36,-0.121
8.370000000000001,-0.09
8.38,-0.049
8.39,-0.051
8.4,-0.053
8.41,-0.071
8.42,-0.075
8.43,-0.082
8.44,-0.071
8.45,-0.06
8.46,-0.072
8.47,-0.051
8.48,-0.068
8.49,-0.035
8.5,-0.078
8.51,0.012
8.52,0.089
8.53,-0.184
8.540000000000001,-0.234
8.55,-0.156
8.56,-0.097
8.57,-0.054
8.58,-0.066
8.59,-0.038
8.6,-0.045
8.61,-0.039
8.620000000000001,-0.041
8.63,-0.04
8.64,-0.039
8.65,-0.038
8.66,-0.023
8.67,-0.018
8.68,-0.005
8.69,0.014
8.700000000000001,0.042
8.71,0.074
8.72,0.106
8.73,0.144
8.74,0.172
8.75,0.19
8.76,0.175
8.77,0.131
8.78,0.087
8.790000000000001,0.042
8.8,0.008
8.81,-0.048
8.82,-0.092
8.83,-0.097
8.84,-0.104
8.85,-0.104
8.86,-0.104
8.870000000000001,-0.105
8.88,-0.118
8.89,-0.12
8.9,-0.111
8.91,-0.108
8.92,-0.099
8.93,-0.097
8.94,-0.09
8.950000000000001,-0.093
8.96,-0.102
8.97,-0.1
8.98,-0.103
8.99,-0.101
9,-0.104
9.01,-0.108
9.02,-0.107
9.03,-0.099
9.040000000000001,-0.097
9.05,-0.085
9.06,-0.085
9.07,-0.08
9.08,-0.059
9.09,-0.103
9.1,-0.115
9.11,-0.089
9.120000000000001,-0.109
9.13,-0.123
9.14,-0.107
9.15,-0.08
9.16,-0.078
9.17,-0.077
9.18,-0.084
9.19,-0.1
9.200000000000001,-0.113
9.21,-0.118
9.22,-0.102
9.23,-0.109
9.24,-0.097
9.25,-0.124
9.26,-0.096
9.27,-0.12
9.28,-0.052
9.290000000000001,0.073
9.3,-0.194
9.31,-0.291
9.32,-0.213
9.33,-0.156
9.34,-0.094
9.35,-0.125
9.36,-0.098
9.370000000000001,-0.097
9.38,-0.09
9.39,-0.075
9.4,-0.073
9.41,-0.073
9.42,-0.066
9.43,-0.052
9.44,-0.045
9.450000000000001,-0.033
9.46,-0.024
9.47,0.01
9.48,0.048
9.49,0.089
9.5,0.133
9.51,0.157
9.52,0.182
9.53,0.187
9.540000000000001,0.151
9.55,0.105
9.56,0.052
9.57,-0.008
9.58,-0.055
9.59,-0.087
9.6,-0.111
9.61,-0.115
9.620000000000001,-0.117
9.63,-0.126
9.64,-0.127
9.65,-0.13
9.66,-0.132
9.67,-0.132
9.68,-0.132
9.69,-0.131
9.700000000000001,-0.128
9.71,-0.123
9.72,-0.117
9.73,-0.112
9.74,-0.108
9.75,-0.101
9.76,-0.117
9.77,-0.129
9.78,-0.12
9.790000000000001,-0.115
9.8,-0.11
9.81,-0.102
9.82,-0.109
9.83,-0.13
9.84,-0.125
9.85,-0.13
9.86,-0.142
9.870000000000001,-0.136
9.88,-0.118
9.89,-0.105
9.9,-0.134
9.91,-0.151
9.92,-0.113
9.93,-0.073
9.94,-0.106
9.950000000000001,-0.085
9.96,-0.151
9.97,-0.119
9.98,-0.14
9.99,-0.243
