time,mV
5.5600000000000005,-0.079
5.57,-0.092
5.58,-0.054
5.59,-0.049
5.6000000000000005,-0.085
5.61,-0.038
5.62,-0.054
5.63,-0.051
5.64,-0.013
5.65,-0.027
5.66,0.03
5.67,0.046
5.68,0.06
5.69,0.134
5.7,0.099
5.71,0.117
5.72,0.148
5.73,0.176
5.74,0.186
5.75,0.116
5.76,0.144
5.7700000000000005,0.117
5.78,0.076
5.79,0.061
5.8,0.032
5.8100000000000005,0.049
5.82,0.029
5.83,0.04
5.84,0.03
5.8500000000000005,-0.023
5.86,-0.059
5.87,-0.067
5.88,-0.1
5.89,-0.154
5.9,-0.179
5.91,-0.235
5.92,-0.226
5.93,-0.193
5.94,-0.154
5.95,-0.124
5.96,-0.134
5.97,-0.102
5.98,-0.095
5.99,-0.11
6,-0.096
6.01,-0.064
6.0200000000000005,-0.366
6.03,-0.587
6.04,-0.33
6.05,-0.225
6.0600000000000005,-0.211
6.07,-0.162
6.08,-0.147
6.09,-0.148
6.1000000000000005,-0.153
6.11,-0.124
6.12,-0.138
6.13,-0.109
6.140000000000001,-0.143
6.15,-0.162
6.16,-0.121
6.17,-0.106
6.18,-0.079
6.19,-0.057
6.2,-0.021
6.21,-0.028
6.22,0.036
6.23,0.08
6.24,0.015
6.25,0.087
6.26,0.097
6.2700000000000005,0.076
6.28,0.13
6.29,0.078
6.3,0.078
6.3100000000000005,0.087
6.32,0.064
6.33,0.07
6.34,0.032
6.3500000000000005,0
6.36,0.018
6.37,-0.007
6.38,-0.033
6.390000000000001,-0.035
6.4,-0.046
6.41,-0.05
6.42,-0.102
6.43,-0.197
6.44,-0.217
6.45,-0.235
6.46,-0.272
6.47,-0.232
6.48,-0.196
6.49,-0.114
6.5,-0.13
6.51,-0.124
6.5200000000000005,-0.116
6.53,-0.174
6.54,-0.104
6.55,-0.007
6.5600000000000005,-0.124
6.57,-0.452
6.58,-0.373
6.59,-0.197
6.6000000000000005,-0.207
6.61,-0.114
6.62,-0.103
6.63,-0.105
6.640000000000001,-0.104
6.65,-0.115
6.66,-0.085
6.67,-0.078
6.68,-0.079
6.69,-0.087
6.7,-0.069
6.71,-0.032
6.72,-0.077
6.73,-0.049
6.74,0.026
6.75,-0.001
6.76,0.081
6.7700000000000005,0.121
6.78,0.103
6.79,0.155
6.8,0.144
6.8100000000000005,0.136
6.82,0.149
6.83,0.2
6.84,0.159
6.8500000000000005,0.141
6.86,0.206
6.87,0.17
6.88,0.139
6.890000000000001,0.106
6.9,0.099
6.91,0.079
6.92,0.071
6.93,0.103
6.94,0.038
6.95,0.018
6.96,0.026
6.97,-0.037
6.98,-0.066
6.99,-0.098
7,-0.127
7.01,-0.113
7.0200000000000005,-0.127
7.03,-0.066
7.04,0.046
7.05,-0.003
7.0600000000000005,-0.036
7.07,0.009
7.08,0.02
7.09,0.127
7.1000000000000005,0.052
7.11,-0.328
7.12,-0.296
7.13,0.002
7.140000000000001,-0.036
7.15,-0.082
7.16,-0.012
7.17,0.026
7.18,0.053
7.19,0.07
7.2,0.048
7.21,0.005
7.22,0.053
7.23,0.069
7.24,0.044
7.25,0.091
7.26,0.083
7.2700000000000005,0.101
7.28,0.167
7.29,0.153
7.3,0.145
7.3100000000000005,0.163
7.32,0.194
7.33,0.231
7.34,0.236
7.3500000000000005,0.23
7.36,0.253
7.37,0.27
7.38,0.245
7.390000000000001,0.232
7.4,0.242
7.41,0.211
7.42,0.202
7.43,0.239
7.44,0.178
7.45,0.119
7.46,0.124
7.47,0.124
7.48,0.118
7.49,0.118
7.5,0.095
7.51,0.021
7.5200000000000005,0.004
7.53,-0.031
7.54,-0.096
7.55,-0.086
7.5600000000000005,-0.049
7.57,-0.03
7.58,-0.03
7.59,0.02
7.6000000000000005,0.037
7.61,-0.008
7.62,0.03
7.63,0.052
7.640000000000001,0.065
7.65,-0.149
7.66,-0.432
7.67,-0.241
7.68,-0.095
7.69,-0.098
7.7,-0.016
7.71,-0.003
7.72,-0.025
7.73,-0.014
7.74,0.018
7.75,0.022
7.76,0.017
7.7700000000000005,-0.007
7.78,0.008
7.79,0.011
7.8,0.045
7.8100000000000005,0.06
7.82,0.04
7.83,0.073
7.84,0.107
7.8500000000000005,0.147
7.86,0.154
7.87,0.194
7.88,0.198
7.890000000000001,0.188
7.9,0.245
7.91,0.235
7.92,0.247
7.930000000000001,0.223
7.94,0.13
7.95,0.184
7.96,0.161
7.97,0.075
7.98,0.086
7.99,0.074
8,0.058
8.01,0.01
8.02,0.01
8.03,0.01
8.040000000000001,-0.005
8.05,-0.012
8.06,-0.1
8.07,-0.136
8.08,-0.145
8.09,-0.159
8.1,-0.171
8.11,-0.183
8.120000000000001,-0.146
8.13,-0.125
8.14,-0.095
8.15,-0.119
8.16,-0.119
8.17,-0.078
8.18,-0.094
8.19,-0.086
8.2,-0.396
8.21,-0.525
8.22,-0.224
8.23,-0.151
8.24,-0.126
8.25,-0.099
8.26,-0.121
8.27,-0.112
8.28,-0.102
8.290000000000001,-0.077
8.3,-0.08
8.31,-0.123
8.32,-0.109
8.33,-0.034
8.34,-0.046
8.35,-0.059
8.36,-0.054
8.370000000000001,-0.003
8.38,0.075
8.39,0.038
8.4,0.065
8.41,0.114
8.42,0.129
8.43,0.164
8.44,0.147
8.45,0.151
8.46,0.141
8.47,0.141
8.48,0.159
8.49,0.12
8.5,0.057
8.51,0.07
8.52,0.047
8.53,-0.01
8.540000000000001,0.058
8.55,0.002
8.56,-0.048
8.57,-0.018
8.58,-0.068
8.59,-0.067
8.6,-0.113
8.61,-0.174
8.620000000000001,-0.204
8.63,-0.261
8.64,-0.246
8.65,-0.185
8.66,-0.163
8.67,-0.166
8.68,-0.155
8.69,-0.155
8.700000000000001,-0.158
8.71,-0.135
8.72,-0.131
8.73,-0.067
8.74,-0.254
8.75,-0.524
8.76,-0.333
8.77,-0.223
8.78,-0.226
8.790000000000001,-0.108
8.8,-0.136
8.81,-0.166
8.82,-0.117
8.83,-0.113
8.84,-0.138
8.85,-0.148
8.86,-0.117
8.870000000000001,-0.082
8.88,-0.105
8.89,-0.121
8.9,-0.099
8.91,-0.038
8.92,0.001
8.93,0.018
8.94,0.03
8.950000000000001,0.038
8.96,0.058
8.97,0.076
8.98,0.144
8.99,0.158
9,0.136
9.01,0.154
9.02,0.128
9.03,0.083
9.040000000000001,0.083
9.05,0.099
9.06,0.098
9.07,0.056
9.08,0.011
9.09,0.03
9.1,0.023
9.11,0.022
9.120000000000001,0.035
9.13,-0.021
9.14,-0.058
9.15,-0.08
9.16,-0.119
9.17,-0.145
9.18,-0.2
9.19,-0.189
9.200000000000001,-0.123
9.21,-0.106
9.22,-0.092
9.23,-0.081
9.24,-0.064
9.25,-0.054
9.26,-0.012
9.27,0.055
9.28,-0.019
9.290000000000001,-0.336
9.3,-0.375
9.31,-0.138
9.32,-0.117
9.33,-0.037
9.34,-0.005
9.35,-0.027
9.36,0.02
9.370000000000001,-0.014
9.38,-0.006
9.39,0.021
9.4,-0.001
9.41,-0.023
9.42,0.042
9.43,0.092
9.44,0.039
9.450000000000001,0.048
9.46,0.113
9.47,0.119
9.48,0.126
9.49,0.193
9.5,0.2
9.51,0.208
9.52,0.247
9.53,0.252
9.540000000000001,0.316
9.55,0.333
9.56,0.312
9.57,0.3
9.58,0.262
9.59,0.282
9.6,0.253
9.61,0.201
9.620000000000001,0.227
9.63,0.218
9.64,0.202
9.65,0.181
9.66,0.193
9.67,0.188
9.68,0.135
9.69,0.133
9.700000000000001,0.052
9.71,0.026
9.72,0.038
9.73,0.009
9.74,0.022
9.75,0.036
9.76,0.114
9.77,0.124
9.78,0.147
9.790000000000001,0.188
9.8,0.181
9.81,0.218
9.82,0.185
9.83,-0.074
9.84,-0.221
9.85,0.065
9.86,0.139
9.870000000000001,0.082
9.88,0.171
9.89,0.189
9.9,0.173
9.91,0.164
9.92,0.217
9.93,0.221
9.94,0.2
9.950000000000001,0.209
9.96,0.22
9.97,0.225
9.98,0.24
9.99,0.252
