time,mV
2.08,0.012
2.09,0.051
2.1,0.093
2.11,0.139
2.12,0.103
2.13,0.081
2.14,0.039
2.15,0.007
2.16,-0.027
2.17,-0.043
2.18,-0.026
2.19,-0.09
2.2,-0.155
2.21,-0.16
2.22,0.132
2.23,0.248
2.24,0.162
2.25,0.267
2.2600000000000002,0.15
2.27,0.032
2.2800000000000002,-0.009
2.29,-0.062
2.3000000000000003,-0.064
2.31,-0.04
2.32,-0.029
2.33,-0.082
2.34,-0.086
2.35,-0.096
2.36,-0.097
2.37,-0.102
2.38,-0.133
2.39,-0.138
2.4,-0.132
2.41,-0.138
2.42,-0.164
2.43,-0.186
2.44,-0.209
2.45,-0.212
2.46,-0.232
2.47,-0.264
2.48,-0.253
2.49,-0.252
2.5,-0.258
2.5100000000000002,-0.254
2.52,-0.232
2.5300000000000002,-0.219
2.54,-0.251
2.5500000000000003,-0.214
2.56,-0.174
2.57,-0.174
2.58,-0.141
2.59,-0.151
2.6,-0.166
2.61,-0.098
2.62,-0.034
2.63,-0.024
2.64,0.045
2.65,0.102
2.66,0.087
2.67,0.079
2.68,0.037
2.69,-0.01
2.7,-0.062
2.71,-0.065
2.72,-0.049
2.73,-0.083
2.74,-0.117
2.75,-0.175
2.7600000000000002,0.117
2.77,0.298
2.7800000000000002,0.16
2.79,0.28
2.8000000000000003,0.242
2.81,0.083
2.82,0.01
2.83,-0.029
2.84,-0.012
2.85,-0.018
2.86,-0.012
2.87,-0.008
2.88,-0.036
2.89,-0.028
2.9,-0.007
2.91,-0.044
2.92,-0.051
2.93,-0.066
2.94,-0.082
2.95,-0.096
2.96,-0.119
2.97,-0.128
2.98,-0.141
2.99,-0.151
3,-0.174
3.0100000000000002,-0.207
3.02,-0.2
3.0300000000000002,-0.204
3.04,-0.202
3.0500000000000003,-0.144
3.06,-0.165
3.0700000000000003,-0.143
3.08,-0.093
3.09,-0.113
3.1,-0.098
3.11,-0.082
3.12,-0.086
3.13,-0.064
3.14,-0.002
3.15,0.007
3.16,0.043
3.17,0.14
3.18,0.18
3.19,0.194
3.2,0.176
3.21,0.171
3.22,0.153
3.23,0.134
3.24,0.131
3.25,0.071
3.2600000000000002,0.091
3.27,0.085
3.2800000000000002,0.053
3.29,-0.023
3.3000000000000003,0.141
3.31,0.49
3.3200000000000003,0.356
3.33,0.301
3.34,0.339
3.35,0.184
3.36,0.137
3.37,0.095
3.38,0.08
3.39,0.102
3.4,0.107
3.41,0.099
3.42,0.093
3.43,0.087
3.44,0.078
3.45,0.064
3.46,0.045
3.47,0.041
3.48,0.029
3.49,0.001
3.5,-0.007
3.5100000000000002,-0.056
3.52,-0.105
3.5300000000000002,-0.126
3.54,-0.153
3.5500000000000003,-0.151
3.56,-0.147
3.5700000000000003,-0.149
3.58,-0.139
3.59,-0.129
3.6,-0.123
3.61,-0.094
3.62,-0.062
3.63,-0.039
3.64,-0.033
3.65,-0.016
3.66,-0.014
3.67,-0.006
3.68,0.04
3.69,0.05
3.7,0.089
3.71,0.147
3.72,0.189
3.73,0.218
3.74,0.202
3.75,0.193
3.7600000000000002,0.22
3.77,0.184
3.7800000000000002,0.129
3.79,0.114
3.8000000000000003,0.139
3.81,0.121
3.8200000000000003,0.074
3.83,0.017
3.84,-0.004
3.85,0.302
3.86,0.472
3.87,0.368
3.88,0.348
3.89,0.254
3.9,0.153
3.91,0.096
3.92,0.071
3.93,0.093
3.94,0.092
3.95,0.069
3.96,0.08
3.97,0.085
3.98,0.051
3.99,0.046
4,0.054
4.01,0.039
4.0200000000000005,-0.007
4.03,-0.026
4.04,-0.062
4.05,-0.099
4.0600000000000005,-0.082
4.07,-0.108
4.08,-0.124
4.09,-0.121
4.1,-0.154
4.11,-0.152
4.12,-0.151
4.13,-0.173
4.14,-0.141
4.15,-0.118
4.16,-0.098
4.17,-0.073
4.18,-0.086
4.19,-0.076
4.2,-0.072
4.21,-0.068
4.22,-0.058
4.23,-0.032
4.24,-0.01
4.25,0.023
4.26,0.091
4.2700000000000005,0.108
4.28,0.154
4.29,0.184
4.3,0.148
4.3100000000000005,0.134
4.32,0.1
4.33,0.059
4.34,0.051
4.3500000000000005,0.025
4.36,-0.01
4.37,-0.058
4.38,-0.149
4.39,0.105
4.4,0.33
4.41,0.223
4.42,0.315
4.43,0.278
4.44,0.124
4.45,0.085
4.46,0.027
4.47,0.027
4.48,0.011
4.49,0.021
4.5,0.034
4.51,0.019
4.5200000000000005,0.037
4.53,-0.014
4.54,-0.051
4.55,-0.05
4.5600000000000005,-0.048
4.57,-0.057
4.58,-0.098
4.59,-0.105
4.6000000000000005,-0.12
4.61,-0.128
4.62,-0.138
4.63,-0.146
4.64,-0.144
4.65,-0.176
4.66,-0.168
4.67,-0.175
4.68,-0.198
4.69,-0.177
4.7,-0.176
4.71,-0.161
4.72,-0.146
4.73,-0.128
4.74,-0.105
4.75,-0.096
4.76,-0.088
4.7700000000000005,-0.085
4.78,-0.073
4.79,-0.027
4.8,0.028
4.8100000000000005,0.059
4.82,0.143
4.83,0.149
4.84,0.101
4.8500000000000005,0.083
4.86,0.061
4.87,0.067
4.88,0.019
4.89,-0.016
4.9,-0.038
4.91,-0.03
4.92,-0.125
4.93,-0.025
4.94,0.322
4.95,0.28
4.96,0.277
4.97,0.32
4.98,0.151
4.99,0.056
5,0.023
5.01,0.001
5.0200000000000005,-0.027
5.03,0.016
5.04,0.037
5.05,0.033
5.0600000000000005,0.033
5.07,0.016
5.08,0.014
5.09,-0.002
5.1000000000000005,-0.013
5.11,-0.032
5.12,-0.036
5.13,-0.035
5.14,-0.06
5.15,-0.087
5.16,-0.138
5.17,-0.168
5.18,-0.156
5.19,-0.151
5.2,-0.154
5.21,-0.155
5.22,-0.14
5.23,-0.128
5.24,-0.117
5.25,-0.109
5.26,-0.057
5.2700000000000005,-0.018
5.28,-0.038
5.29,-0.027
5.3,-0.013
5.3100000000000005,-0.002
5.32,0.033
5.33,0.069
5.34,0.138
5.3500000000000005,0.203
5.36,0.23
5.37,0.232
5.38,0.238
5.39,0.241
5.4,0.181
5.41,0.163
5.42,0.157
5.43,0.154
5.44,0.144
5.45,0.13
5.46,0.071
5.47,0.101
5.48,0.465
5.49,0.533
5.5,0.377
5.51,0.404
5.5200000000000005,0.299
5.53,0.193
5.54,0.191
5.55,0.189
5.5600000000000005,0.167
5.57,0.133
5.58,0.14
5.59,0.155
5.6000000000000005,0.131
5.61,0.128
5.62,0.108
5.63,0.098
5.64,0.119
5.65,0.079
5.66,0.056
5.67,0.028
5.68,-0.012
5.69,-0.005
5.7,-0.048
5.71,-0.104
5.72,-0.094
5.73,-0.091
5.74,-0.086
5.75,-0.083
5.76,-0.072
5.7700000000000005,-0.044
5.78,-0.037
5.79,-0.037
5.8,0.002
5.8100000000000005,0.04
5.82,0.017
5.83,0.042
5.84,0.075
5.8500000000000005,0.068
5.86,0.067
5.87,0.105
5.88,0.178
5.89,0.23
5.9,0.275
5.91,0.271
5.92,0.265
5.93,0.269
5.94,0.206
5.95,0.19
5.96,0.18
5.97,0.163
5.98,0.18
5.99,0.142
6,0.11
6.01,0.048
6.0200000000000005,0.296
6.03,0.518
6.04,0.355
6.05,0.427
6.0600000000000005,0.401
6.07,0.223
6.08,0.192
6.09,0.171
6.1000000000000005,0.193
6.11,0.192
6.12,0.165
6.13,0.165
6.140000000000001,0.186
6.15,0.158
6.16,0.126
6.17,0.136
6.18,0.125
6.19,0.112
6.2,0.082
6.21,0.078
6.22,0.067
6.23,0.021
6.24,0.008
6.25,-0.026
6.26,-0.033
6.2700000000000005,-0.038
6.28,-0.08
6.29,-0.084
6.3,-0.091
6.3100000000000005,-0.088
6.32,-0.031
6.33,-0.011
6.34,-0.024
6.3500000000000005,-0.022
6.36,-0.024
6.37,-0.016
6.38,0.023
6.390000000000001,0.056
6.4,0.028
6.41,0.043
6.42,0.089
6.43,0.112
6.44,0.154
6.45,0.169
6.46,0.182
6.47,0.194
6.48,0.155
6.49,0.133
6.5,0.105
6.51,0.054
6.5200000000000005,0.054
6.53,0.036
6.54,0.013
6.55,-0.119
6.5600000000000005,-0.015
6.57,0.334
6.58,0.262
6.59,0.256
6.6000000000000005,0.354
6.61,0.174
6.62,0.053
6.63,0.039
6.640000000000001,0.047
6.65,0.038
6.66,0.028
6.67,0.024
6.68,-0.016
6.69,-0.047
6.7,-0.052
6.71,-0.046
6.72,-0.067
6.73,-0.123
6.74,-0.128
6.75,-0.122
6.76,-0.128
6.7700000000000005,-0.126
6.78,-0.168
6.79,-0.178
6.8,-0.181
6.8100000000000005,-0.223
6.82,-0.218
6.83,-0.241
6.84,-0.279
6.8500000000000005,-0.266
6.86,-0.238
6.87,-0.214
6.88,-0.216
6.890000000000001,-0.199
6.9,-0.188
6.91,-0.209
6.92,-0.196
6.93,-0.157
6.94,-0.16
6.95,-0.15
6.96,-0.103
6.97,-0.064
6.98,-0.005
6.99,0.041
7,0.045
7.01,0.044
7.0200000000000005,0.009
7.03,-0.016
7.04,-0.031
7.05,-0.105
7.0600000000000005,-0.1
7.07,-0.085
7.08,-0.123
7.09,-0.205
7.1000000000000005,-0.194
7.11,0.134
7.12,0.242
7.13,0.183
7.140000000000001,0.253
7.15,0.118
7.16,-0.034
7.17,-0.096
7.18,-0.121
7.19,-0.11
7.2,-0.119
7.21,-0.112
7.22,-0.122
7.23,-0.13
7.24,-0.138
7.25,-0.131
7.26,-0.114
7.2700000000000005,-0.137
7.28,-0.142
7.29,-0.173
7.3,-0.192
7.3100000000000005,-0.205
7.32,-0.242
7.33,-0.228
7.34,-0.267
7.3500000000000005,-0.279
7.36,-0.275
7.37,-0.291
7.38,-0.262
7.390000000000001,-0.281
7.4,-0.277
7.41,-0.242
7.42,-0.237
7.43,-0.228
7.44,-0.219
7.45,-0.214
7.46,-0.198
7.47,-0.173
7.48,-0.16
7.49,-0.154
7.5,-0.137
7.51,-0.092
7.5200000000000005,-0.031
7.53,0.029
7.54,0.079
7.55,0.078
7.5600000000000005,0.079
7.57,0.023
7.58,-0.037
7.59,-0.04
7.6000000000000005,-0.062
7.61,-0.047
7.62,-0.063
7.63,-0.103
7.640000000000001,-0.174
7.65,0.064
7.66,0.335
7.67,0.228
7.68,0.283
7.69,0.235
7.7,0.087
7.71,0.044
7.72,-0.007
7.73,0
7.74,-0.04
7.75,-0.047
7.76,-0.033
7.7700000000000005,-0.029
7.78,-0.016
7.79,0.01
7.8,0.009
7.8100000000000005,-0.047
7.82,-0.058
7.83,-0.052
7.84,-0.085
7.8500000000000005,-0.098
7.86,-0.121
7.87,-0.168
7.88,-0.161
7.890000000000001,-0.177
7.9,-0.204
7.91,-0.211
7.92,-0.2
7.930000000000001,-0.162
7.94,-0.174
7.95,-0.163
7.96,-0.134
7.97,-0.121
7.98,-0.092
7.99,-0.076
8,-0.062
8.01,-0.07
8.02,-0.068
8.03,-0.016
8.040000000000001,-0.015
8.05,0.011
8.06,0.109
8.07,0.172
8.08,0.2
8.09,0.17
8.1,0.191
8.11,0.199
8.120000000000001,0.126
8.13,0.134
8.14,0.13
8.15,0.113
8.16,0.089
8.17,0.072
8.18,0.011
8.19,0.008
8.2,0.361
8.21,0.443
8.22,0.295
8.23,0.347
8.24,0.257
8.25,0.162
8.26,0.12
8.27,0.111
8.28,0.126
8.290000000000001,0.087
8.3,0.086
8.31,0.104
8.32,0.123
8.33,0.113
8.34,0.084
8.35,0.076
8.36,0.056
8.370000000000001,0.04
8.38,0.009
8.39,-0.016
8.4,0.008
8.41,-0.011
8.42,-0.06
8.43,-0.085
8.44,-0.122
8.45,-0.131
8.46,-0.129
8.47,-0.131
8.48,-0.077
8.49,-0.072
8.5,-0.085
8.51,-0.042
8.52,-0.015
8.53,0
8.540000000000001,0.009
8.55,0.043
8.56,0.059
8.57,0.062
8.58,0.056
8.59,0.065
8.6,0.171
8.61,0.225
8.620000000000001,0.267
8.63,0.281
8.64,0.247
8.65,0.276
8.66,0.218
8.67,0.191
8.68,0.202
8.69,0.168
8.700000000000001,0.182
8.71,0.134
8.72,0.117
8.73,0.022
8.74,0.186
8.75,0.471
8.76,0.353
8.77,0.412
8.78,0.393
8.790000000000001,0.22
8.8,0.203
8.81,0.176
8.82,0.167
8.83,0.15
8.84,0.139
8.85,0.101
8.86,0.115
8.870000000000001,0.123
8.88,0.103
8.89,0.101
8.9,0.049
8.91,0.066
8.92,0.067
8.93,0.015
8.94,-0.019
8.950000000000001,-0.082
8.96,-0.095
8.97,-0.097
8.98,-0.103
8.99,-0.121
9,-0.143
9.01,-0.129
9.02,-0.164
9.03,-0.173
9.040000000000001,-0.152
9.05,-0.109
9.06,-0.095
9.07,-0.117
9.08,-0.077
9.09,-0.073
9.1,-0.108
9.11,-0.076
9.120000000000001,-0.043
9.13,-0.066
9.14,-0.022
9.15,0.041
9.16,0.073
9.17,0.141
9.18,0.15
9.19,0.131
9.200000000000001,0.101
9.21,0.037
9.22,0.034
9.23,0.034
9.24,0.019
9.25,-0.012
9.26,-0.027
9.27,-0.112
9.28,-0.113
9.290000000000001,0.218
9.3,0.259
9.31,0.213
9.32,0.326
9.33,0.16
9.34,0.046
9.35,-0.011
9.36,-0.074
9.370000000000001,-0.067
9.38,-0.072
9.39,-0.051
9.4,-0.053
9.41,-0.076
9.42,-0.064
9.43,-0.069
9.44,-0.109
9.450000000000001,-0.111
9.46,-0.112
9.47,-0.131
9.48,-0.125
9.49,-0.128
9.5,-0.144
9.51,-0.162
9.52,-0.179
9.53,-0.187
9.540000000000001,-0.213
9.55,-0.21
9.56,-0.215
9.57,-0.235
9.58,-0.235
9.59,-0.232
9.6,-0.205
9.61,-0.193
9.620000000000001,-0.189
9.63,-0.172
9.64,-0.16
9.65,-0.166
9.66,-0.147
9.67,-0.111
9.68,-0.066
9.69,-0.004
9.700000000000001,0.023
9.71,0.071
9.72,0.092
9.73,0.065
9.74,0.06
9.75,0.015
9.76,-0.021
9.77,-0.056
9.78,-0.059
9.790000000000001,-0.045
9.8,-0.087
9.81,-0.156
9.82,-0.214
9.83,0.131
9.84,0.301
9.85,0.17
9.86,0.281
9.870000000000001,0.181
9.88,0.041
9.89,-0.035
9.9,-0.071
9.91,-0.055
9.92,-0.09
9.93,-0.083
9.94,-0.066
9.950000000000001,-0.05
9.96,-0.116
9.97,-0.133
9.98,-0.099
9.99,-0.111
