time,mV
9.27,0.07
9.28,0.343
9.290000000000001,1.153
9.3,0.666
9.31,-0.42
9.32,-0.211
9.33,0.056
9.34,0.078
9.35,0.15
9.36,0.124
9.370000000000001,0.143
9.38,0.13
9.39,0.137
9.4,0.136
9.41,0.124
9.42,0.089
9.43,0.031
9.44,0.012
9.450000000000001,-0.03
9.46,-0.12
9.47,-0.183
9.48,-0.273
9.49,-0.368
9.5,-0.421
9.51,-0.527
9.52,-0.577
9.53,-0.608
9.540000000000001,-0.667
9.55,-0.669
9.56,-0.662
9.57,-0.624
9.58,-0.578
9.59,-0.532
9.6,-0.492
9.61,-0.445
9.620000000000001,-0.391
9.63,-0.401
9.64,-0.387
9.65,-0.347
9.66,-0.3
9.67,-0.264
9.68,-0.237
9.69,-0.137
9.700000000000001,-0.069
9.71,-0.054
9.72,-0.038
9.73,-0.037
9.74,-0.016
9.75,-0.048
9.76,-0.102
9.77,-0.097
9.78,-0.112
9.790000000000001,-0.112
9.8,-0.105
9.81,-0.174
9.82,0.001
9.83,0.932
9.84,0.918
9.85,-0.382
9.86,-0.509
9.870000000000001,-0.11
9.88,-0.079
9.89,0.008
9.9,0.038
9.91,0.103
9.92,0.105
9.93,0.123
9.94,0.162
9.950000000000001,0.152
9.96,0.143
9.97,0.151
9.98,0.158
9.99,0.116
