time,mV
1.6600000000000001,-0.044
1.67,0.149
1.68,0.652
1.69,0.554
1.7,0.3
1.71,0.319
1.72,0.212
1.73,0.169
1.74,0.146
1.75,0.135
1.76,0.131
1.77,0.113
1.78,0.103
1.79,0.09
1.8,0.084
1.81,0.076
1.82,0.058
1.83,0.022
1.84,-0.018
1.85,-0.103
1.86,-0.089
1.87,-0.078
1.8800000000000001,-0.168
1.8900000000000001,-0.174
1.9000000000000001,-0.199
1.9100000000000001,-0.239
1.92,-0.239
1.93,-0.27
1.94,-0.277
1.95,-0.27
1.96,-0.249
1.97,-0.22
1.98,-0.185
1.99,-0.17
2,-0.156
2.0100000000000002,-0.161
2.02,-0.16
2.0300000000000002,-0.085
2.04,-0.115
2.05,-0.081
2.06,-0.039
2.07,-0.007
2.08,0.115
2.09,0.124
2.1,0.204
2.11,0.241
2.12,0.2
2.13,0.201
2.14,0.151
2.15,0.139
2.16,0.078
2.17,0.082
2.18,0.029
2.19,-0.067
2.2,-0.062
2.21,-0.063
2.22,0.393
2.23,0.513
2.24,0.191
2.25,0.252
2.2600000000000002,0.18
2.27,0.074
2.2800000000000002,0.054
2.29,0.027
2.3000000000000003,0.028
2.31,-0.012
2.32,0.03
2.33,-0.008
2.34,-0.078
2.35,-0.053
2.36,-0.061
2.37,-0.074
2.38,-0.112
2.39,-0.142
2.4,-0.155
2.41,-0.196
2.42,-0.208
2.43,-0.233
2.44,-0.293
2.45,-0.308
2.46,-0.329
2.47,-0.377
2.48,-0.386
2.49,-0.379
2.5,-0.348
2.5100000000000002,-0.339
2.52,-0.33
2.5300000000000002,-0.298
2.54,-0.281
2.5500000000000003,-0.253
2.56,-0.248
2.57,-0.237
2.58,-0.199
2.59,-0.188
2.6,-0.163
2.61,-0.136
2.62,-0.074
2.63,0.031
2.64,0.086
2.65,0.111
2.66,0.09
2.67,0.09
2.68,0.064
2.69,0.015
2.7,-0.035
2.71,-0.087
2.72,-0.074
2.73,-0.085
2.74,-0.133
2.75,-0.196
2.7600000000000002,0.249
2.77,0.536
2.7800000000000002,0.178
2.79,0.207
2.8000000000000003,0.219
2.81,0.077
2.82,0.035
2.83,-0.044
2.84,-0.021
2.85,-0.03
2.86,0.005
2.87,0.042
2.88,-0.023
2.89,-0.057
2.9,-0.058
2.91,-0.105
2.92,-0.123
2.93,-0.097
2.94,-0.125
2.95,-0.167
2.96,-0.221
2.97,-0.266
2.98,-0.259
2.99,-0.252
3,-0.274
3.0100000000000002,-0.326
3.02,-0.343
3.0300000000000002,-0.342
3.04,-0.293
3.0500000000000003,-0.244
3.06,-0.231
3.0700000000000003,-0.204
3.08,-0.195
3.09,-0.138
3.1,-0.138
3.11,-0.158
3.12,-0.131
3.13,-0.105
3.14,-0.019
3.15,0.032
3.16,0.053
3.17,0.167
3.18,0.266
3.19,0.268
3.2,0.268
3.21,0.264
3.22,0.203
3.23,0.157
3.24,0.168
3.25,0.131
3.2600000000000002,0.139
3.27,0.123
3.2800000000000002,0.069
3.29,-0.004
3.3000000000000003,0.265
3.31,0.761
3.3200000000000003,0.55
3.33,0.295
3.34,0.331
3.35,0.231
3.36,0.175
3.37,0.146
3.38,0.143
3.39,0.129
3.4,0.12
3.41,0.115
3.42,0.102
3.43,0.1
3.44,0.111
3.45,0.087
3.46,0.026
3.47,0.034
3.48,-0.01
3.49,-0.056
3.5,-0.066
3.5100000000000002,-0.127
3.52,-0.149
3.5300000000000002,-0.213
3.54,-0.231
3.5500000000000003,-0.237
3.56,-0.25
3.5700000000000003,-0.224
3.58,-0.228
3.59,-0.173
3.6,-0.162
3.61,-0.117
3.62,-0.088
3.63,-0.07
3.64,-0.016
3.65,-0.009
3.66,0.009
3.67,0.042
3.68,0.074
3.69,0.051
3.7,0.112
3.71,0.214
3.72,0.297
3.73,0.34
3.74,0.335
3.75,0.343
3.7600000000000002,0.319
3.77,0.303
3.7800000000000002,0.237
3.79,0.185
3.8000000000000003,0.227
3.81,0.191
3.8200000000000003,0.176
3.83,0.096
3.84,0.085
3.85,0.582
3.86,0.698
3.87,0.412
3.88,0.391
3.89,0.281
3.9,0.211
3.91,0.223
3.92,0.184
3.93,0.188
3.94,0.177
3.95,0.145
3.96,0.122
3.97,0.167
3.98,0.164
3.99,0.089
4,0.132
4.01,0.098
4.0200000000000005,0.032
4.03,0
4.04,-0.078
4.05,-0.045
4.0600000000000005,-0.083
4.07,-0.167
4.08,-0.175
4.09,-0.187
4.1,-0.177
4.11,-0.189
4.12,-0.209
4.13,-0.191
4.14,-0.172
4.15,-0.135
4.16,-0.08
4.17,-0.073
4.18,-0.059
4.19,-0.042
4.2,-0.035
4.21,-0.001
4.22,-0.012
4.23,0.025
4.24,0.077
4.25,0.117
4.26,0.211
4.2700000000000005,0.222
4.28,0.279
4.29,0.306
4.3,0.241
4.3100000000000005,0.198
4.32,0.177
4.33,0.153
4.34,0.076
4.3500000000000005,0.134
4.36,0.119
4.37,-0.042
4.38,-0.102
4.39,0.295
4.4,0.603
4.41,0.334
4.42,0.292
4.43,0.248
4.44,0.136
4.45,0.141
4.46,0.066
4.47,0.021
4.48,0
4.49,0.041
4.5,0.034
4.51,0.029
4.5200000000000005,0.019
4.53,-0.009
4.54,-0.018
4.55,-0.064
4.5600000000000005,-0.059
4.57,-0.092
4.58,-0.155
4.59,-0.165
4.6000000000000005,-0.218
4.61,-0.246
4.62,-0.253
4.63,-0.278
4.64,-0.266
4.65,-0.328
4.66,-0.367
4.67,-0.349
4.68,-0.331
4.69,-0.294
4.7,-0.301
4.71,-0.256
4.72,-0.222
4.73,-0.225
4.74,-0.211
4.75,-0.206
4.76,-0.199
4.7700000000000005,-0.171
4.78,-0.131
4.79,-0.071
4.8,0.015
4.8100000000000005,0.055
4.82,0.13
4.83,0.182
4.84,0.148
4.8500000000000005,0.042
4.86,-0.01
4.87,0.032
4.88,-0.017
4.89,-0.063
4.9,-0.097
4.91,-0.077
4.92,-0.186
4.93,0.009
4.94,0.497
4.95,0.338
4.96,0.19
4.97,0.206
4.98,0.052
4.99,0.005
5,-0.033
5.01,-0.067
5.0200000000000005,-0.086
5.03,-0.065
5.04,-0.054
5.05,-0.046
5.0600000000000005,-0.039
5.07,-0.069
5.08,-0.078
5.09,-0.071
5.1000000000000005,-0.097
5.11,-0.138
5.12,-0.139
5.13,-0.166
5.14,-0.218
5.15,-0.248
5.16,-0.255
5.17,-0.284
5.18,-0.317
5.19,-0.313
5.2,-0.306
5.21,-0.299
5.22,-0.298
5.23,-0.241
5.24,-0.19
5.25,-0.197
5.26,-0.167
5.2700000000000005,-0.148
5.28,-0.157
5.29,-0.138
5.3,-0.079
5.3100000000000005,-0.06
5.32,-0.009
5.33,0.092
5.34,0.126
5.3500000000000005,0.199
5.36,0.265
5.37,0.244
5.38,0.279
5.39,0.262
5.4,0.166
5.41,0.174
5.42,0.158
5.43,0.162
5.44,0.148
5.45,0.136
5.46,0.084
5.47,0.127
5.48,0.674
5.49,0.743
5.5,0.364
5.51,0.324
5.5200000000000005,0.255
5.53,0.188
5.54,0.177
5.55,0.167
5.5600000000000005,0.163
5.57,0.159
5.58,0.124
5.59,0.126
5.6000000000000005,0.15
5.61,0.102
5.62,0.108
5.63,0.1
5.64,0.072
5.65,0.066
5.66,-0.002
5.67,-0.032
5.68,-0.066
5.69,-0.136
5.7,-0.123
5.71,-0.169
5.72,-0.194
5.73,-0.222
5.74,-0.229
5.75,-0.158
5.76,-0.18
5.7700000000000005,-0.139
5.78,-0.094
5.79,-0.079
5.8,-0.031
5.8100000000000005,-0.029
5.82,-0.021
5.83,-0.019
5.84,0.007
5.8500000000000005,0.057
5.86,0.092
5.87,0.119
5.88,0.188
5.89,0.269
5.9,0.316
5.91,0.37
5.92,0.359
5.93,0.328
5.94,0.257
5.95,0.219
5.96,0.224
5.97,0.183
5.98,0.185
5.99,0.181
6,0.15
6.01,0.087
6.0200000000000005,0.513
6.03,0.846
6.04,0.507
6.05,0.438
6.0600000000000005,0.411
6.07,0.273
6.08,0.243
6.09,0.234
6.1000000000000005,0.249
6.11,0.22
6.12,0.22
6.13,0.191
6.140000000000001,0.236
6.15,0.24
6.16,0.184
6.17,0.174
6.18,0.141
6.19,0.113
6.2,0.062
6.21,0.066
6.22,-0.003
6.23,-0.07
6.24,-0.011
6.25,-0.099
6.26,-0.113
6.2700000000000005,-0.095
6.28,-0.17
6.29,-0.12
6.3,-0.123
6.3100000000000005,-0.131
6.32,-0.079
6.33,-0.075
6.34,-0.044
6.3500000000000005,-0.011
6.36,-0.029
6.37,-0.001
6.38,0.044
6.390000000000001,0.063
6.4,0.06
6.41,0.072
6.42,0.147
6.43,0.253
6.44,0.294
6.45,0.319
6.46,0.363
6.47,0.329
6.48,0.273
6.49,0.181
6.5,0.182
6.51,0.15
6.5200000000000005,0.143
6.53,0.191
6.54,0.11
6.55,-0.053
6.5600000000000005,0.116
6.57,0.618
6.58,0.504
6.59,0.325
6.6000000000000005,0.384
6.61,0.201
6.62,0.129
6.63,0.124
6.640000000000001,0.127
6.65,0.134
6.66,0.099
6.67,0.089
6.68,0.071
6.69,0.064
6.7,0.043
6.71,0.01
6.72,0.044
6.73,-0.012
6.74,-0.09
6.75,-0.06
6.76,-0.144
6.7700000000000005,-0.183
6.78,-0.186
6.79,-0.244
6.8,-0.235
6.8100000000000005,-0.248
6.82,-0.257
6.83,-0.321
6.84,-0.299
6.8500000000000005,-0.274
6.86,-0.325
6.87,-0.277
6.88,-0.246
6.890000000000001,-0.205
6.9,-0.193
6.91,-0.183
6.92,-0.169
6.93,-0.181
6.94,-0.118
6.95,-0.093
6.96,-0.078
6.97,0.005
6.98,0.064
6.99,0.118
7,0.15
7.01,0.135
7.0200000000000005,0.132
7.03,0.058
7.04,-0.062
7.05,-0.05
7.0600000000000005,-0.014
7.07,-0.051
7.08,-0.081
7.09,-0.23
7.1000000000000005,-0.149
7.11,0.394
7.12,0.417
7.13,0.089
7.140000000000001,0.163
7.15,0.141
7.16,-0.005
7.17,-0.074
7.18,-0.113
7.19,-0.125
7.2,-0.107
7.21,-0.061
7.22,-0.114
7.23,-0.134
7.24,-0.112
7.25,-0.156
7.26,-0.14
7.2700000000000005,-0.169
7.28,-0.238
7.29,-0.24
7.3,-0.241
7.3100000000000005,-0.265
7.32,-0.314
7.33,-0.345
7.34,-0.369
7.3500000000000005,-0.369
7.36,-0.391
7.37,-0.415
7.38,-0.376
7.390000000000001,-0.372
7.4,-0.381
7.41,-0.332
7.42,-0.319
7.43,-0.353
7.44,-0.287
7.45,-0.225
7.46,-0.223
7.47,-0.21
7.48,-0.198
7.49,-0.195
7.5,-0.163
7.51,-0.067
7.5200000000000005,-0.02
7.53,0.046
7.54,0.135
7.55,0.125
7.5600000000000005,0.089
7.57,0.041
7.58,0.012
7.59,-0.04
7.6000000000000005,-0.068
7.61,-0.015
7.62,-0.061
7.63,-0.103
7.640000000000001,-0.152
7.65,0.181
7.66,0.599
7.67,0.355
7.68,0.236
7.69,0.216
7.7,0.059
7.71,0.025
7.72,0.021
7.73,0.014
7.74,-0.037
7.75,-0.045
7.76,-0.033
7.7700000000000005,-0.008
7.78,-0.016
7.79,-0.006
7.8,-0.041
7.8100000000000005,-0.083
7.82,-0.069
7.83,-0.099
7.84,-0.15
7.8500000000000005,-0.196
7.86,-0.215
7.87,-0.278
7.88,-0.278
7.890000000000001,-0.275
7.9,-0.346
7.91,-0.34
7.92,-0.347
7.930000000000001,-0.303
7.94,-0.217
7.95,-0.265
7.96,-0.228
7.97,-0.135
7.98,-0.131
7.99,-0.112
8,-0.089
8.01,-0.045
8.02,-0.044
8.03,-0.017
8.040000000000001,-0.002
8.05,0.017
8.06,0.154
8.07,0.222
8.08,0.244
8.09,0.244
8.1,0.266
8.11,0.282
8.120000000000001,0.208
8.13,0.192
8.14,0.16
8.15,0.175
8.16,0.163
8.17,0.114
8.18,0.1
8.19,0.09
8.2,0.576
8.21,0.747
8.22,0.371
8.23,0.325
8.24,0.255
8.25,0.18
8.26,0.181
8.27,0.167
8.28,0.165
8.290000000000001,0.12
8.3,0.123
8.31,0.174
8.32,0.169
8.33,0.09
8.34,0.088
8.35,0.097
8.36,0.082
8.370000000000001,0.023
8.38,-0.071
8.39,-0.046
8.4,-0.061
8.41,-0.12
8.42,-0.159
8.43,-0.206
8.44,-0.208
8.45,-0.217
8.46,-0.206
8.47,-0.206
8.48,-0.197
8.49,-0.156
8.5,-0.099
8.51,-0.091
8.52,-0.054
8.53,0.01
8.540000000000001,-0.054
8.55,0.019
8.56,0.078
8.57,0.049
8.58,0.096
8.59,0.1
8.6,0.199
8.61,0.287
8.620000000000001,0.337
8.63,0.401
8.64,0.369
8.65,0.323
8.66,0.272
8.67,0.261
8.68,0.256
8.69,0.238
8.700000000000001,0.249
8.71,0.202
8.72,0.189
8.73,0.078
8.74,0.347
8.75,0.76
8.76,0.509
8.77,0.428
8.78,0.422
8.790000000000001,0.217
8.8,0.237
8.81,0.254
8.82,0.2
8.83,0.188
8.84,0.207
8.85,0.198
8.86,0.175
8.870000000000001,0.143
8.88,0.156
8.89,0.171
8.9,0.124
8.91,0.07
8.92,0.032
8.93,-0.01
8.94,-0.039
8.950000000000001,-0.078
8.96,-0.105
8.97,-0.124
8.98,-0.195
8.99,-0.218
9,-0.207
9.01,-0.218
9.02,-0.209
9.03,-0.169
9.040000000000001,-0.158
9.05,-0.153
9.06,-0.145
9.07,-0.114
9.08,-0.049
9.09,-0.067
9.1,-0.077
9.11,-0.06
9.120000000000001,-0.056
9.13,-0.011
9.14,0.048
9.15,0.1
9.16,0.154
9.17,0.216
9.18,0.274
9.19,0.254
9.200000000000001,0.173
9.21,0.125
9.22,0.109
9.23,0.097
9.24,0.073
9.25,0.048
9.26,-0.001
9.27,-0.111
9.28,-0.037
9.290000000000001,0.445
9.3,0.504
9.31,0.244
9.32,0.28
9.33,0.117
9.34,0.028
9.35,0.021
9.36,-0.057
9.370000000000001,-0.019
9.38,-0.03
9.39,-0.046
9.4,-0.025
9.41,-0.015
9.42,-0.074
9.43,-0.126
9.44,-0.093
9.450000000000001,-0.102
9.46,-0.168
9.47,-0.184
9.48,-0.188
9.49,-0.257
9.5,-0.272
9.51,-0.289
9.52,-0.336
9.53,-0.346
9.540000000000001,-0.422
9.55,-0.438
9.56,-0.419
9.57,-0.417
9.58,-0.38
9.59,-0.397
9.6,-0.355
9.61,-0.297
9.620000000000001,-0.322
9.63,-0.304
9.64,-0.282
9.65,-0.264
9.66,-0.266
9.67,-0.243
9.68,-0.168
9.69,-0.134
9.700000000000001,-0.041
9.71,0.01
9.72,0.007
9.73,0.024
9.74,0.008
9.75,-0.029
9.76,-0.124
9.77,-0.152
9.78,-0.176
9.790000000000001,-0.211
9.8,-0.224
9.81,-0.296
9.82,-0.292
9.83,0.14
9.84,0.371
9.85,0.02
9.86,0.001
9.870000000000001,0.008
9.88,-0.151
9.89,-0.206
9.9,-0.208
9.91,-0.191
9.92,-0.262
9.93,-0.262
9.94,-0.232
9.950000000000001,-0.234
9.96,-0.278
9.97,-0.291
9.98,-0.289
9.99,-0.307
