time,mV
3.48,-0.039
3.49,-0.057
3.5,-0.058
3.5100000000000002,-0.072
3.52,-0.044
3.5300000000000002,-0.087
3.54,-0.078
3.5500000000000003,-0.086
3.56,-0.103
3.5700000000000003,-0.075
3.58,-0.089
3.59,-0.044
3.6,-0.039
3.61,-0.022
3.62,-0.026
3.63,-0.031
3.64,0.016
3.65,0.006
3.66,0.023
3.67,0.048
3.68,0.034
3.69,0
3.7,0.024
3.71,0.066
3.72,0.108
3.73,0.122
3.74,0.133
3.75,0.15
3.7600000000000002,0.1
3.77,0.119
3.7800000000000002,0.108
3.79,0.071
3.8000000000000003,0.088
3.81,0.07
3.8200000000000003,0.102
3.83,0.079
3.84,0.089
3.85,0.28
3.86,0.226
3.87,0.044
3.88,0.044
3.89,0.027
3.9,0.058
3.91,0.127
3.92,0.113
3.93,0.095
3.94,0.085
3.95,0.076
3.96,0.042
3.97,0.082
3.98,0.113
3.99,0.043
4,0.078
4.01,0.059
4.0200000000000005,0.038
4.03,0.026
4.04,-0.016
4.05,0.054
4.0600000000000005,-0.001
4.07,-0.059
4.08,-0.051
4.09,-0.066
4.1,-0.023
4.11,-0.037
4.12,-0.059
4.13,-0.018
4.14,-0.031
4.15,-0.017
4.16,0.017
4.17,0
4.18,0.027
4.19,0.035
4.2,0.037
4.21,0.067
4.22,0.046
4.23,0.057
4.24,0.086
4.25,0.094
4.26,0.121
4.2700000000000005,0.115
4.28,0.125
4.29,0.122
4.3,0.093
4.3100000000000005,0.064
4.32,0.077
4.33,0.094
4.34,0.026
4.3500000000000005,0.109
4.36,0.129
4.37,0.016
4.38,0.046
4.39,0.19
4.4,0.273
4.41,0.111
4.42,-0.023
4.43,-0.03
4.44,0.012
4.45,0.056
4.46,0.039
4.47,-0.006
4.48,-0.011
4.49,0.02
4.5,0
4.51,0.009
4.5200000000000005,-0.018
4.53,0.006
4.54,0.033
4.55,-0.014
4.5600000000000005,-0.011
4.57,-0.035
4.58,-0.057
4.59,-0.06
4.6000000000000005,-0.098
4.61,-0.118
4.62,-0.115
4.63,-0.132
4.64,-0.122
4.65,-0.153
4.66,-0.199
4.67,-0.174
4.68,-0.133
4.69,-0.118
4.7,-0.126
4.71,-0.095
4.72,-0.076
4.73,-0.096
4.74,-0.107
4.75,-0.111
4.76,-0.111
4.7700000000000005,-0.087
4.78,-0.058
4.79,-0.044
4.8,-0.013
4.8100000000000005,-0.004
4.82,-0.013
4.83,0.032
4.84,0.047
4.8500000000000005,-0.041
4.86,-0.071
4.87,-0.035
4.88,-0.036
4.89,-0.047
4.9,-0.059
4.91,-0.047
4.92,-0.061
4.93,0.034
4.94,0.174
4.95,0.058
4.96,-0.086
4.97,-0.114
4.98,-0.099
4.99,-0.051
5,-0.057
5.01,-0.068
5.0200000000000005,-0.059
5.03,-0.081
5.04,-0.091
5.05,-0.078
5.0600000000000005,-0.071
5.07,-0.085
5.08,-0.092
5.09,-0.069
5.1000000000000005,-0.084
5.11,-0.107
5.12,-0.102
5.13,-0.131
5.14,-0.158
5.15,-0.16
5.16,-0.117
5.17,-0.116
5.18,-0.161
5.19,-0.162
5.2,-0.152
5.21,-0.145
5.22,-0.158
5.23,-0.113
5.24,-0.073
5.25,-0.088
5.26,-0.11
5.2700000000000005,-0.13
5.28,-0.119
5.29,-0.11
5.3,-0.066
5.3100000000000005,-0.058
5.32,-0.041
5.33,0.022
5.34,-0.013
5.3500000000000005,-0.004
5.36,0.035
5.37,0.012
5.38,0.041
5.39,0.021
5.4,-0.016
5.41,0.01
5.42,0.001
5.43,0.008
5.44,0.004
5.45,0.007
5.46,0.013
5.47,0.026
5.48,0.21
5.49,0.21
5.5,-0.013
5.51,-0.081
5.5200000000000005,-0.044
5.53,-0.006
5.54,-0.014
5.55,-0.021
5.5600000000000005,-0.004
5.57,0.025
5.58,-0.016
5.59,-0.029
5.6000000000000005,0.019
5.61,-0.026
5.62,0
5.63,0.002
5.64,-0.047
5.65,-0.013
5.66,-0.058
5.67,-0.061
5.68,-0.054
5.69,-0.131
5.7,-0.075
5.71,-0.065
5.72,-0.1
5.73,-0.131
5.74,-0.143
5.75,-0.075
5.76,-0.108
5.7700000000000005,-0.095
5.78,-0.058
5.79,-0.042
5.8,-0.033
5.8100000000000005,-0.07
5.82,-0.038
5.83,-0.061
5.84,-0.068
5.8500000000000005,-0.01
5.86,0.025
5.87,0.014
5.88,0.011
5.89,0.039
5.9,0.041
5.91,0.099
5.92,0.093
5.93,0.059
5.94,0.051
5.95,0.029
5.96,0.044
5.97,0.02
5.98,0.005
5.99,0.039
6,0.04
6.01,0.04
6.0200000000000005,0.217
6.03,0.328
6.04,0.152
6.05,0.011
6.0600000000000005,0.01
6.07,0.05
6.08,0.05
6.09,0.063
6.1000000000000005,0.056
6.11,0.028
6.12,0.055
6.13,0.026
6.140000000000001,0.05
6.15,0.082
6.16,0.057
6.17,0.038
6.18,0.016
6.19,0.001
6.2,-0.02
6.21,-0.011
6.22,-0.07
6.23,-0.091
6.24,-0.019
6.25,-0.074
6.26,-0.08
6.2700000000000005,-0.057
6.28,-0.09
6.29,-0.036
6.3,-0.032
6.3100000000000005,-0.044
6.32,-0.049
6.33,-0.065
6.34,-0.019
6.3500000000000005,0.011
6.36,-0.006
6.37,0.014
6.38,0.021
6.390000000000001,0.007
6.4,0.032
6.41,0.028
6.42,0.057
6.43,0.141
6.44,0.14
6.45,0.151
6.46,0.181
6.47,0.135
6.48,0.118
6.49,0.047
6.5,0.077
6.51,0.096
6.5200000000000005,0.089
6.53,0.155
6.54,0.097
6.55,0.067
6.5600000000000005,0.132
6.57,0.284
6.58,0.241
6.59,0.069
6.6000000000000005,0.03
6.61,0.027
6.62,0.077
6.63,0.086
6.640000000000001,0.08
6.65,0.096
6.66,0.071
6.67,0.065
6.68,0.087
6.69,0.111
6.7,0.096
6.71,0.056
6.72,0.111
6.73,0.111
6.74,0.038
6.75,0.062
6.76,-0.016
6.7700000000000005,-0.057
6.78,-0.018
6.79,-0.066
6.8,-0.054
6.8100000000000005,-0.024
6.82,-0.04
6.83,-0.08
6.84,-0.02
6.8500000000000005,-0.008
6.86,-0.087
6.87,-0.063
6.88,-0.03
6.890000000000001,-0.006
6.9,-0.005
6.91,0.026
6.92,0.027
6.93,-0.024
6.94,0.042
6.95,0.057
6.96,0.026
6.97,0.069
6.98,0.069
6.99,0.077
7,0.104
7.01,0.09
7.0200000000000005,0.123
7.03,0.074
7.04,-0.03
7.05,0.056
7.0600000000000005,0.086
7.07,0.034
7.08,0.042
7.09,-0.025
7.1000000000000005,0.045
7.11,0.261
7.12,0.175
7.13,-0.093
7.140000000000001,-0.09
7.15,0.023
7.16,0.029
7.17,0.022
7.18,0.007
7.19,-0.015
7.2,0.012
7.21,0.051
7.22,0.008
7.23,-0.004
7.24,0.025
7.25,-0.025
7.26,-0.026
7.2700000000000005,-0.032
7.28,-0.096
7.29,-0.067
7.3,-0.049
7.3100000000000005,-0.06
7.32,-0.072
7.33,-0.117
7.34,-0.102
7.3500000000000005,-0.09
7.36,-0.115
7.37,-0.124
7.38,-0.114
7.390000000000001,-0.091
7.4,-0.104
7.41,-0.09
7.42,-0.083
7.43,-0.125
7.44,-0.068
7.45,-0.012
7.46,-0.025
7.47,-0.037
7.48,-0.038
7.49,-0.041
7.5,-0.026
7.51,0.024
7.5200000000000005,0.012
7.53,0.017
7.54,0.056
7.55,0.047
7.5600000000000005,0.009
7.57,0.018
7.58,0.049
7.59,0
7.6000000000000005,-0.006
7.61,0.032
7.62,0.002
7.63,-0.001
7.640000000000001,0.023
7.65,0.117
7.66,0.264
7.67,0.127
7.68,-0.047
7.69,-0.019
7.7,-0.028
7.71,-0.019
7.72,0.028
7.73,0.014
7.74,0.003
7.75,0.002
7.76,0
7.7700000000000005,0.021
7.78,0
7.79,-0.017
7.8,-0.05
7.8100000000000005,-0.036
7.82,-0.011
7.83,-0.047
7.84,-0.064
7.8500000000000005,-0.098
7.86,-0.093
7.87,-0.11
7.88,-0.117
7.890000000000001,-0.099
7.9,-0.143
7.91,-0.129
7.92,-0.147
7.930000000000001,-0.141
7.94,-0.043
7.95,-0.102
7.96,-0.094
7.97,-0.014
7.98,-0.039
7.99,-0.036
8,-0.027
8.01,0.026
8.02,0.025
8.03,-0.001
8.040000000000001,0.013
8.05,0.006
8.06,0.045
8.07,0.05
8.08,0.044
8.09,0.074
8.1,0.075
8.11,0.083
8.120000000000001,0.082
8.13,0.058
8.14,0.03
8.15,0.062
8.16,0.075
8.17,0.041
8.18,0.088
8.19,0.082
8.2,0.215
8.21,0.304
8.22,0.076
8.23,-0.022
8.24,-0.002
8.25,0.018
8.26,0.061
8.27,0.056
8.28,0.039
8.290000000000001,0.034
8.3,0.036
8.31,0.071
8.32,0.047
8.33,-0.023
8.34,0.003
8.35,0.021
8.36,0.025
8.370000000000001,-0.017
8.38,-0.08
8.39,-0.03
8.4,-0.069
8.41,-0.109
8.42,-0.099
8.43,-0.121
8.44,-0.086
8.45,-0.085
8.46,-0.077
8.47,-0.075
8.48,-0.12
8.49,-0.084
8.5,-0.014
8.51,-0.049
8.52,-0.039
8.53,0.01
8.540000000000001,-0.063
8.55,-0.024
8.56,0.019
8.57,-0.013
8.58,0.04
8.59,0.034
8.6,0.027
8.61,0.061
8.620000000000001,0.071
8.63,0.12
8.64,0.122
8.65,0.047
8.66,0.054
8.67,0.069
8.68,0.054
8.69,0.071
8.700000000000001,0.067
8.71,0.068
8.72,0.072
8.73,0.056
8.74,0.161
8.75,0.289
8.76,0.156
8.77,0.016
8.78,0.029
8.790000000000001,-0.003
8.8,0.034
8.81,0.078
8.82,0.033
8.83,0.038
8.84,0.068
8.85,0.098
8.86,0.06
8.870000000000001,0.02
8.88,0.053
8.89,0.07
8.9,0.075
8.91,0.004
8.92,-0.035
8.93,-0.026
8.94,-0.02
8.950000000000001,0.003
8.96,-0.01
8.97,-0.027
8.98,-0.092
8.99,-0.097
9,-0.064
9.01,-0.089
9.02,-0.046
9.03,0.004
9.040000000000001,-0.007
9.05,-0.044
9.06,-0.05
9.07,0.003
9.08,0.028
9.09,0.006
9.1,0.032
9.11,0.016
9.120000000000001,-0.013
9.13,0.054
9.14,0.07
9.15,0.06
9.16,0.082
9.17,0.074
9.18,0.125
9.19,0.123
9.200000000000001,0.072
9.21,0.088
9.22,0.074
9.23,0.063
9.24,0.054
9.25,0.06
9.26,0.026
9.27,0.001
9.28,0.076
9.290000000000001,0.227
9.3,0.245
9.31,0.032
9.32,-0.046
9.33,-0.043
9.34,-0.018
9.35,0.032
9.36,0.017
9.370000000000001,0.048
9.38,0.042
9.39,0.005
9.4,0.028
9.41,0.061
9.42,-0.01
9.43,-0.058
9.44,0.016
9.450000000000001,0.008
9.46,-0.057
9.47,-0.054
9.48,-0.063
9.49,-0.129
9.5,-0.128
9.51,-0.126
9.52,-0.158
9.53,-0.159
9.540000000000001,-0.209
9.55,-0.228
9.56,-0.204
9.57,-0.182
9.58,-0.144
9.59,-0.165
9.6,-0.15
9.61,-0.104
9.620000000000001,-0.132
9.63,-0.132
9.64,-0.122
9.65,-0.098
9.66,-0.119
9.67,-0.132
9.68,-0.101
9.69,-0.131
9.700000000000001,-0.064
9.71,-0.061
9.72,-0.085
9.73,-0.041
9.74,-0.052
9.75,-0.044
9.76,-0.103
9.77,-0.096
9.78,-0.117
9.790000000000001,-0.166
9.8,-0.137
9.81,-0.14
9.82,-0.078
9.83,0.009
9.84,0.07
9.85,-0.15
9.86,-0.28
9.870000000000001,-0.173
9.88,-0.192
9.89,-0.172
9.9,-0.137
9.91,-0.137
9.92,-0.172
9.93,-0.179
9.94,-0.166
9.950000000000001,-0.183
9.96,-0.161
9.97,-0.158
9.98,-0.19
9.99,-0.196
