time,mV
1.53,0.074
1.54,0.18
1.55,0.206
1.56,0.222
1.57,0.242
1.58,0.224
1.59,0.195
1.6,0.17
1.61,0.15
1.62,0.102
1.6300000000000001,0.106
1.6400000000000001,0.094
1.6500000000000001,0.04
1.6600000000000001,-0.048
1.67,0.106
1.68,0.502
1.69,0.436
1.7,0.307
1.71,0.32
1.72,0.195
1.73,0.156
1.74,0.125
1.75,0.112
1.76,0.106
1.77,0.094
1.78,0.086
1.79,0.078
1.8,0.07
1.81,0.064
1.82,0.037
1.83,-0.013
1.84,-0.017
1.85,-0.071
1.86,-0.073
1.87,-0.076
1.8800000000000001,-0.147
1.8900000000000001,-0.144
1.9000000000000001,-0.165
1.9100000000000001,-0.19
1.92,-0.201
1.93,-0.22
1.94,-0.222
1.95,-0.23
1.96,-0.221
1.97,-0.196
1.98,-0.164
1.99,-0.181
2,-0.172
2.0100000000000002,-0.141
2.02,-0.148
2.0300000000000002,-0.107
2.04,-0.12
2.05,-0.094
2.06,-0.059
2.07,-0.036
2.08,0.063
2.09,0.088
2.1,0.148
2.11,0.19
2.12,0.152
2.13,0.14
2.14,0.095
2.15,0.073
2.16,0.025
2.17,0.02
2.18,0.002
2.19,-0.079
2.2,-0.108
2.21,-0.111
2.22,0.262
2.23,0.38
2.24,0.177
2.25,0.259
2.2600000000000002,0.165
2.27,0.053
2.2800000000000002,0.023
2.29,-0.018
2.3000000000000003,-0.018
2.31,-0.026
2.32,0.001
2.33,-0.045
2.34,-0.082
2.35,-0.074
2.36,-0.079
2.37,-0.088
2.38,-0.122
2.39,-0.14
2.4,-0.143
2.41,-0.167
2.42,-0.186
2.43,-0.209
2.44,-0.251
2.45,-0.26
2.46,-0.28
2.47,-0.32
2.48,-0.319
2.49,-0.315
2.5,-0.303
2.5100000000000002,-0.297
2.52,-0.28
2.5300000000000002,-0.258
2.54,-0.266
2.5500000000000003,-0.233
2.56,-0.21
2.57,-0.206
2.58,-0.169
2.59,-0.169
2.6,-0.164
2.61,-0.117
2.62,-0.054
2.63,0.003
2.64,0.065
2.65,0.106
2.66,0.088
2.67,0.084
2.68,0.05
2.69,0.003
2.7,-0.048
2.71,-0.076
2.72,-0.061
2.73,-0.084
2.74,-0.125
2.75,-0.185
2.7600000000000002,0.183
2.77,0.417
2.7800000000000002,0.169
2.79,0.243
2.8000000000000003,0.23
2.81,0.08
2.82,0.022
2.83,-0.037
2.84,-0.016
2.85,-0.024
2.86,-0.004
2.87,0.017
2.88,-0.029
2.89,-0.042
2.9,-0.032
2.91,-0.074
2.92,-0.087
2.93,-0.081
2.94,-0.103
2.95,-0.131
2.96,-0.17
2.97,-0.197
2.98,-0.2
2.99,-0.201
3,-0.224
3.0100000000000002,-0.266
3.02,-0.272
3.0300000000000002,-0.273
3.04,-0.247
3.0500000000000003,-0.194
3.06,-0.198
3.0700000000000003,-0.173
3.08,-0.144
3.09,-0.125
3.1,-0.118
3.11,-0.12
3.12,-0.108
3.13,-0.084
3.14,-0.01
3.15,0.019
3.16,0.048
3.17,0.153
3.18,0.222
3.19,0.231
3.2,0.221
3.21,0.217
3.22,0.178
3.23,0.145
3.24,0.15
3.25,0.101
3.2600000000000002,0.114
3.27,0.103
3.2800000000000002,0.061
3.29,-0.014
3.3000000000000003,0.203
3.31,0.625
3.3200000000000003,0.452
3.33,0.298
3.34,0.335
3.35,0.207
3.36,0.156
3.37,0.12
3.38,0.111
3.39,0.116
3.4,0.113
3.41,0.107
3.42,0.097
3.43,0.093
3.44,0.094
3.45,0.075
3.46,0.036
3.47,0.037
3.48,0.009
3.49,-0.028
3.5,-0.036
3.5100000000000002,-0.091
3.52,-0.127
3.5300000000000002,-0.169
3.54,-0.191
3.5500000000000003,-0.194
3.56,-0.199
3.5700000000000003,-0.186
3.58,-0.184
3.59,-0.15
3.6,-0.142
3.61,-0.105
3.62,-0.074
3.63,-0.054
3.64,-0.024
3.65,-0.012
3.66,-0.002
3.67,0.018
3.68,0.057
3.69,0.05
3.7,0.1
3.71,0.18
3.72,0.243
3.73,0.279
3.74,0.268
3.75,0.268
3.7600000000000002,0.269
3.77,0.244
3.7800000000000002,0.183
3.79,0.149
3.8000000000000003,0.183
3.81,0.156
3.8200000000000003,0.125
3.83,0.056
3.84,0.04
3.85,0.442
3.86,0.585
3.87,0.39
3.88,0.369
3.89,0.267
3.9,0.182
3.91,0.159
3.92,0.127
3.93,0.14
3.94,0.135
3.95,0.107
3.96,0.101
3.97,0.126
3.98,0.107
3.99,0.068
4,0.093
4.01,0.068
4.0200000000000005,0.012
4.03,-0.013
4.04,-0.069
4.05,-0.072
4.0600000000000005,-0.083
4.07,-0.137
4.08,-0.149
4.09,-0.154
4.1,-0.165
4.11,-0.17
4.12,-0.18
4.13,-0.182
4.14,-0.157
4.15,-0.126
4.16,-0.089
4.17,-0.073
4.18,-0.072
4.19,-0.059
4.2,-0.053
4.21,-0.035
4.22,-0.035
4.23,-0.003
4.24,0.033
4.25,0.07
4.26,0.151
4.2700000000000005,0.165
4.28,0.216
4.29,0.245
4.3,0.194
4.3100000000000005,0.165
4.32,0.139
4.33,0.106
4.34,0.063
4.3500000000000005,0.079
4.36,0.054
4.37,-0.05
4.38,-0.125
4.39,0.2
4.4,0.466
4.41,0.278
4.42,0.303
4.43,0.263
4.44,0.13
4.45,0.113
4.46,0.046
4.47,0.023
4.48,0.005
4.49,0.031
4.5,0.033
4.51,0.023
4.5200000000000005,0.028
4.53,-0.011
4.54,-0.034
4.55,-0.057
4.5600000000000005,-0.054
4.57,-0.075
4.58,-0.126
4.59,-0.135
4.6000000000000005,-0.169
4.61,-0.187
4.62,-0.195
4.63,-0.212
4.64,-0.205
4.65,-0.252
4.66,-0.267
4.67,-0.262
4.68,-0.265
4.69,-0.235
4.7,-0.238
4.71,-0.208
4.72,-0.184
4.73,-0.176
4.74,-0.158
4.75,-0.151
4.76,-0.143
4.7700000000000005,-0.128
4.78,-0.102
4.79,-0.049
4.8,0.022
4.8100000000000005,0.056
4.82,0.136
4.83,0.165
4.84,0.125
4.8500000000000005,0.063
4.86,0.025
4.87,0.049
4.88,0.001
4.89,-0.039
4.9,-0.067
4.91,-0.053
4.92,-0.155
4.93,-0.008
4.94,0.409
4.95,0.309
4.96,0.233
4.97,0.263
4.98,0.101
4.99,0.03
5,-0.005
5.01,-0.033
5.0200000000000005,-0.056
5.03,-0.024
5.04,-0.008
5.05,-0.006
5.0600000000000005,-0.003
5.07,-0.027
5.08,-0.032
5.09,-0.036
5.1000000000000005,-0.055
5.11,-0.085
5.12,-0.087
5.13,-0.1
5.14,-0.139
5.15,-0.167
5.16,-0.196
5.17,-0.226
5.18,-0.236
5.19,-0.232
5.2,-0.23
5.21,-0.227
5.22,-0.219
5.23,-0.184
5.24,-0.153
5.25,-0.153
5.26,-0.112
5.2700000000000005,-0.082
5.28,-0.097
5.29,-0.082
5.3,-0.046
5.3100000000000005,-0.031
5.32,0.012
5.33,0.08
5.34,0.132
5.3500000000000005,0.201
5.36,0.247
5.37,0.238
5.38,0.258
5.39,0.251
5.4,0.173
5.41,0.168
5.42,0.157
5.43,0.158
5.44,0.145
5.45,0.133
5.46,0.078
5.47,0.113
5.48,0.569
5.49,0.638
5.5,0.37
5.51,0.364
5.5200000000000005,0.276
5.53,0.19
5.54,0.184
5.55,0.178
5.5600000000000005,0.165
5.57,0.146
5.58,0.132
5.59,0.14
5.6000000000000005,0.14
5.61,0.114
5.62,0.107
5.63,0.099
5.64,0.095
5.65,0.072
5.66,0.027
5.67,-0.002
5.68,-0.039
5.69,-0.071
5.7,-0.085
5.71,-0.136
5.72,-0.144
5.73,-0.156
5.74,-0.157
5.75,-0.12
5.76,-0.126
5.7700000000000005,-0.091
5.78,-0.065
5.79,-0.058
5.8,-0.014
5.8100000000000005,0.005
5.82,-0.002
5.83,0.012
5.84,0.041
5.8500000000000005,0.062
5.86,0.079
5.87,0.112
5.88,0.182
5.89,0.249
5.9,0.295
5.91,0.32
5.92,0.312
5.93,0.298
5.94,0.231
5.95,0.204
5.96,0.201
5.97,0.173
5.98,0.182
5.99,0.161
6,0.13
6.01,0.067
6.0200000000000005,0.404
6.03,0.682
6.04,0.431
6.05,0.432
6.0600000000000005,0.405
6.07,0.248
6.08,0.217
6.09,0.202
6.1000000000000005,0.221
6.11,0.205
6.12,0.192
6.13,0.178
6.140000000000001,0.211
6.15,0.199
6.16,0.155
6.17,0.155
6.18,0.133
6.19,0.112
6.2,0.072
6.21,0.072
6.22,0.032
6.23,-0.024
6.24,-0.001
6.25,-0.062
6.26,-0.073
6.2700000000000005,-0.066
6.28,-0.125
6.29,-0.102
6.3,-0.106
6.3100000000000005,-0.11
6.32,-0.055
6.33,-0.043
6.34,-0.034
6.3500000000000005,-0.016
6.36,-0.026
6.37,-0.008
6.38,0.033
6.390000000000001,0.06
6.4,0.044
6.41,0.057
6.42,0.118
6.43,0.182
6.44,0.223
6.45,0.244
6.46,0.272
6.47,0.262
6.48,0.214
6.49,0.157
6.5,0.143
6.51,0.102
6.5200000000000005,0.098
6.53,0.113
6.54,0.062
6.55,-0.086
6.5600000000000005,0.05
6.57,0.476
6.58,0.382
6.59,0.29
6.6000000000000005,0.369
6.61,0.187
6.62,0.091
6.63,0.081
6.640000000000001,0.087
6.65,0.086
6.66,0.063
6.67,0.056
6.68,0.028
6.69,0.008
6.7,-0.005
6.71,-0.018
6.72,-0.011
6.73,-0.067
6.74,-0.108
6.75,-0.091
6.76,-0.135
6.7700000000000005,-0.154
6.78,-0.177
6.79,-0.211
6.8,-0.207
6.8100000000000005,-0.235
6.82,-0.237
6.83,-0.281
6.84,-0.288
6.8500000000000005,-0.27
6.86,-0.281
6.87,-0.246
6.88,-0.231
6.890000000000001,-0.202
6.9,-0.19
6.91,-0.196
6.92,-0.182
6.93,-0.168
6.94,-0.139
6.95,-0.121
6.96,-0.09
6.97,-0.029
6.98,0.03
6.99,0.079
7,0.097
7.01,0.089
7.0200000000000005,0.07
7.03,0.021
7.04,-0.046
7.05,-0.077
7.0600000000000005,-0.057
7.07,-0.068
7.08,-0.102
7.09,-0.217
7.1000000000000005,-0.171
7.11,0.264
7.12,0.329
7.13,0.136
7.140000000000001,0.208
7.15,0.129
7.16,-0.019
7.17,-0.085
7.18,-0.117
7.19,-0.117
7.2,-0.113
7.21,-0.086
7.22,-0.118
7.23,-0.132
7.24,-0.125
7.25,-0.143
7.26,-0.127
7.2700000000000005,-0.153
7.28,-0.189
7.29,-0.206
7.3,-0.216
7.3100000000000005,-0.235
7.32,-0.278
7.33,-0.286
7.34,-0.317
7.3500000000000005,-0.324
7.36,-0.333
7.37,-0.352
7.38,-0.319
7.390000000000001,-0.326
7.4,-0.329
7.41,-0.286
7.42,-0.278
7.43,-0.291
7.44,-0.253
7.45,-0.219
7.46,-0.21
7.47,-0.191
7.48,-0.179
7.49,-0.174
7.5,-0.15
7.51,-0.079
7.5200000000000005,-0.025
7.53,0.037
7.54,0.107
7.55,0.101
7.5600000000000005,0.084
7.57,0.032
7.58,-0.012
7.59,-0.039
7.6000000000000005,-0.065
7.61,-0.031
7.62,-0.062
7.63,-0.102
7.640000000000001,-0.163
7.65,0.122
7.66,0.466
7.67,0.291
7.68,0.259
7.69,0.225
7.7,0.073
7.71,0.034
7.72,0.007
7.73,0.007
7.74,-0.038
7.75,-0.046
7.76,-0.033
7.7700000000000005,-0.018
7.78,-0.016
7.79,0.002
7.8,-0.016
7.8100000000000005,-0.064
7.82,-0.063
7.83,-0.075
7.84,-0.117
7.8500000000000005,-0.146
7.86,-0.168
7.87,-0.223
7.88,-0.219
7.890000000000001,-0.226
7.9,-0.275
7.91,-0.276
7.92,-0.273
7.930000000000001,-0.232
7.94,-0.195
7.95,-0.214
7.96,-0.181
7.97,-0.128
7.98,-0.111
7.99,-0.094
8,-0.075
8.01,-0.058
8.02,-0.056
8.03,-0.016
8.040000000000001,-0.008
8.05,0.014
8.06,0.132
8.07,0.197
8.08,0.222
8.09,0.207
8.1,0.228
8.11,0.24
8.120000000000001,0.167
8.13,0.162
8.14,0.144
8.15,0.143
8.16,0.126
8.17,0.093
8.18,0.055
8.19,0.049
8.2,0.468
8.21,0.594
8.22,0.333
8.23,0.336
8.24,0.256
8.25,0.171
8.26,0.15
8.27,0.139
8.28,0.145
8.290000000000001,0.103
8.3,0.104
8.31,0.139
8.32,0.146
8.33,0.102
8.34,0.086
8.35,0.086
8.36,0.069
8.370000000000001,0.031
8.38,-0.031
8.39,-0.03
8.4,-0.026
8.41,-0.065
8.42,-0.109
8.43,-0.145
8.44,-0.165
8.45,-0.174
8.46,-0.167
8.47,-0.168
8.48,-0.137
8.49,-0.113
8.5,-0.092
8.51,-0.066
8.52,-0.035
8.53,0.005
8.540000000000001,-0.022
8.55,0.031
8.56,0.068
8.57,0.056
8.58,0.076
8.59,0.082
8.6,0.185
8.61,0.256
8.620000000000001,0.302
8.63,0.341
8.64,0.308
8.65,0.299
8.66,0.245
8.67,0.226
8.68,0.229
8.69,0.203
8.700000000000001,0.215
8.71,0.168
8.72,0.153
8.73,0.05
8.74,0.266
8.75,0.615
8.76,0.431
8.77,0.42
8.78,0.407
8.790000000000001,0.219
8.8,0.22
8.81,0.215
8.82,0.183
8.83,0.169
8.84,0.173
8.85,0.149
8.86,0.144
8.870000000000001,0.133
8.88,0.13
8.89,0.136
8.9,0.086
8.91,0.068
8.92,0.049
8.93,0.003
8.94,-0.029
8.950000000000001,-0.08
8.96,-0.1
8.97,-0.111
8.98,-0.149
8.99,-0.169
9,-0.175
9.01,-0.173
9.02,-0.186
9.03,-0.171
9.040000000000001,-0.155
9.05,-0.131
9.06,-0.119
9.07,-0.115
9.08,-0.063
9.09,-0.069
9.1,-0.092
9.11,-0.068
9.120000000000001,-0.049
9.13,-0.038
9.14,0.013
9.15,0.07
9.16,0.113
9.17,0.178
9.18,0.212
9.19,0.192
9.200000000000001,0.137
9.21,0.081
9.22,0.071
9.23,0.065
9.24,0.046
9.25,0.018
9.26,-0.014
9.27,-0.111
9.28,-0.075
9.290000000000001,0.331
9.3,0.381
9.31,0.228
9.32,0.302
9.33,0.139
9.34,0.036
9.35,0.005
9.36,-0.065
9.370000000000001,-0.043
9.38,-0.05
9.39,-0.048
9.4,-0.039
9.41,-0.045
9.42,-0.068
9.43,-0.097
9.44,-0.1
9.450000000000001,-0.106
9.46,-0.14
9.47,-0.157
9.48,-0.156
9.49,-0.192
9.5,-0.208
9.51,-0.225
9.52,-0.257
9.53,-0.267
9.540000000000001,-0.317
9.55,-0.324
9.56,-0.317
9.57,-0.326
9.58,-0.307
9.59,-0.315
9.6,-0.279
9.61,-0.245
9.620000000000001,-0.255
9.63,-0.238
9.64,-0.221
9.65,-0.215
9.66,-0.206
9.67,-0.177
9.68,-0.117
9.69,-0.069
9.700000000000001,-0.009
9.71,0.041
9.72,0.05
9.73,0.044
9.74,0.033
9.75,-0.007
9.76,-0.072
9.77,-0.104
9.78,-0.117
9.790000000000001,-0.127
9.8,-0.155
9.81,-0.225
9.82,-0.252
9.83,0.136
9.84,0.336
9.85,0.095
9.86,0.141
9.870000000000001,0.094
9.88,-0.055
9.89,-0.12
9.9,-0.139
9.91,-0.123
9.92,-0.175
9.93,-0.172
9.94,-0.149
9.950000000000001,-0.142
9.96,-0.197
9.97,-0.212
9.98,-0.194
9.99,-0.209
