time,mV
2.79,0.057
2.8000000000000003,0.035
2.81,0.027
2.82,0.015
2.83,0.012
2.84,0.009
2.85,-0.004
2.86,-0.005
2.87,-0.026
2.88,-0.033
2.89,-0.048
2.9,-0.083
2.91,-0.107
2.92,-0.133
2.93,-0.145
2.94,-0.148
2.95,-0.15
2.96,-0.148
2.97,-0.141
2.98,-0.112
2.99,-0.076
3,-0.033
3.0100000000000002,-0.013
3.02,-0.002
3.0300000000000002,0.021
3.04,0.016
3.0500000000000003,0.032
3.06,0.052
3.0700000000000003,0.024
3.08,0.032
3.09,0.043
3.1,0.024
3.11,0.031
3.12,0.024
3.13,0.028
3.14,0.033
3.15,0.024
3.16,0.004
3.17,-0.016
3.18,-0.005
3.19,0.015
3.2,0.047
3.21,0.052
3.22,0.059
3.23,0.065
3.24,0.051
3.25,0.047
3.2600000000000002,0.045
3.27,0.042
3.2800000000000002,0.04
3.29,0.04
3.3000000000000003,0.034
3.31,0.05
3.3200000000000003,0.029
3.33,0.023
3.34,0.063
3.35,0.054
3.36,0.052
3.37,0.051
3.38,0.049
3.39,0.052
3.4,0.045
3.41,0.055
3.42,0.069
3.43,0.067
3.44,0.055
3.45,0.053
3.46,0.05
3.47,0.044
3.48,0.045
3.49,0.028
3.5,0.01
3.5100000000000002,0.025
3.52,0.028
3.5300000000000002,0.003
3.54,-0.018
3.5500000000000003,-0.028
3.56,-0.024
3.5700000000000003,0.008
3.58,0.041
3.59,0.042
3.6,0.048
3.61,0.038
3.62,0.041
3.63,0.068
3.64,0.046
3.65,0.076
3.66,0.046
3.67,-0.01
3.68,-0.414
3.69,-0.797
3.7,-0.327
3.71,0.033
3.72,0.033
3.73,0.081
3.74,0.061
3.75,0.079
3.7600000000000002,0.06
3.77,0.047
3.7800000000000002,0.063
3.79,0.031
3.8000000000000003,0.029
3.81,0.044
3.8200000000000003,0.023
3.83,0.014
3.84,0.011
3.85,-0.001
3.86,-0.012
3.87,-0.032
3.88,-0.051
3.89,-0.057
3.9,-0.091
3.91,-0.131
3.92,-0.128
3.93,-0.145
3.94,-0.168
3.95,-0.159
3.96,-0.146
3.97,-0.146
3.98,-0.12
3.99,-0.065
4,-0.033
4.01,-0.012
4.0200000000000005,-0.001
4.03,0.017
4.04,0.022
4.05,0.027
4.0600000000000005,0.044
4.07,0.033
4.08,0.031
4.09,0.023
4.1,0.021
4.11,0.023
4.12,0.022
4.13,0.039
4.14,0.028
4.15,0.028
4.16,0.038
4.17,0.03
4.18,0.029
4.19,0.029
4.2,0.034
4.21,0.03
4.22,0.034
4.23,0.047
4.24,0.054
4.25,0.058
4.26,0.047
4.2700000000000005,0.039
4.28,0.041
4.29,0.044
4.3,0.047
4.3100000000000005,0.05
4.32,0.051
4.33,0.047
4.34,0.049
4.3500000000000005,0.068
4.36,0.072
4.37,0.062
4.38,0.054
4.39,0.044
4.4,0.052
4.41,0.05
4.42,0.056
4.43,0.058
4.44,0.043
4.45,0.055
4.46,0.05
4.47,0.037
4.48,0.036
4.49,0.029
4.5,0.023
4.51,0.02
4.5200000000000005,0.005
4.53,0.001
4.54,-0.006
4.55,0.002
4.5600000000000005,0.009
4.57,0.001
4.58,0.017
4.59,0.045
4.6000000000000005,0.061
4.61,0.042
4.62,0.047
4.63,0.053
4.64,0.068
4.65,0.064
4.66,0.068
4.67,0.04
4.68,0.005
4.69,-0.276
4.7,-0.798
4.71,-0.528
4.72,-0.025
4.73,0.016
4.74,0.032
4.75,0.014
4.76,0.05
4.7700000000000005,0.068
4.78,0.048
4.79,0.055
4.8,0.053
4.8100000000000005,0.053
4.82,0.04
4.83,0.039
4.84,0.028
4.8500000000000005,0.019
4.86,0.015
4.87,0.004
4.88,-0.003
4.89,-0.047
4.9,-0.067
4.91,-0.082
4.92,-0.115
4.93,-0.122
4.94,-0.158
4.95,-0.171
4.96,-0.166
4.97,-0.151
4.98,-0.136
4.99,-0.114
5,-0.071
5.01,-0.055
5.0200000000000005,-0.021
5.03,0.016
5.04,0.034
5.05,0.049
5.0600000000000005,0.046
5.07,0.047
5.08,0.048
5.09,0.034
5.1000000000000005,0.021
5.11,0.023
5.12,0.029
5.13,0.023
5.14,0.028
5.15,0.034
5.16,0.025
5.17,0.035
5.18,0.04
5.19,0.041
5.2,0.047
5.21,0.043
5.22,0.04
5.23,0.04
5.24,0.053
5.25,0.059
5.26,0.054
5.2700000000000005,0.055
5.28,0.052
5.29,0.05
5.3,0.049
5.3100000000000005,0.05
5.32,0.055
5.33,0.054
5.34,0.051
5.3500000000000005,0.051
5.36,0.048
5.37,0.048
5.38,0.052
5.39,0.056
5.4,0.052
5.41,0.043
5.42,0.043
5.43,0.047
5.44,0.044
5.45,0.046
5.46,0.042
5.47,0.044
5.48,0.064
5.49,0.049
5.5,0.045
5.51,0.048
5.5200000000000005,0.038
5.53,0.041
5.54,0.04
5.55,0.028
5.5600000000000005,0.013
5.57,0.01
5.58,-0.009
5.59,0.005
5.6000000000000005,0.042
5.61,0.047
5.62,0.044
5.63,0.051
5.64,0.05
5.65,0.043
5.66,0.051
5.67,0.031
5.68,0.07
5.69,0.043
5.7,0
5.71,-0.329
5.72,-0.807
5.73,-0.464
5.74,0.019
5.75,0.056
5.76,0.05
5.7700000000000005,0.054
5.78,0.085
5.79,0.078
5.8,0.06
5.8100000000000005,0.065
5.82,0.055
5.83,0.037
5.84,0.024
5.8500000000000005,0.029
5.86,0.015
5.87,0.009
5.88,-0.004
5.89,-0.046
5.9,-0.022
5.91,-0.042
5.92,-0.081
5.93,-0.09
5.94,-0.119
5.95,-0.128
5.96,-0.163
5.97,-0.16
5.98,-0.146
5.99,-0.144
6,-0.131
6.01,-0.128
6.0200000000000005,-0.074
6.03,-0.045
6.04,-0.034
6.05,0.008
6.0600000000000005,0.018
6.07,0.021
6.08,0.029
6.09,0.033
6.1000000000000005,0.041
6.11,0.043
6.12,0.043
6.13,0.028
6.140000000000001,0
6.15,0.008
6.16,0.039
6.17,0.047
6.18,0.038
6.19,0.022
6.2,0.023
6.21,0.022
6.22,0.033
6.23,0.053
6.24,0.05
6.25,0.05
6.26,0.049
6.2700000000000005,0.054
6.28,0.054
6.29,0.056
6.3,0.057
6.3100000000000005,0.039
6.32,0.046
6.33,0.057
6.34,0.059
6.3500000000000005,0.071
6.36,0.071
6.37,0.05
6.38,0.044
6.390000000000001,0.046
6.4,0.052
6.41,0.053
6.42,0.033
6.43,0.039
6.44,0.031
6.45,0.037
6.46,0.067
6.47,0.053
6.48,0.041
6.49,0.039
6.5,0.035
6.51,0.04
6.5200000000000005,0.052
6.53,0.066
6.54,0.06
6.55,0.036
6.5600000000000005,0.034
6.57,0.015
6.58,-0.021
6.59,-0.028
6.6000000000000005,-0.01
6.61,0.014
6.62,0.036
6.63,0.067
6.640000000000001,0.033
6.65,0.038
6.66,0.078
6.67,0.074
6.68,0.069
6.69,0.043
6.7,0.056
6.71,0.017
6.72,-0.003
6.73,-0.404
6.74,-0.816
6.75,-0.374
6.76,0.026
6.7700000000000005,0.078
6.78,0.097
6.79,0.075
6.8,0.085
6.8100000000000005,0.071
6.82,0.066
6.83,0.051
6.84,0.044
6.8500000000000005,0.037
6.86,0.023
6.87,0.021
6.88,0.015
6.890000000000001,0.001
6.9,0.001
6.91,-0.005
6.92,-0.023
6.93,-0.045
6.94,-0.074
6.95,-0.103
6.96,-0.139
6.97,-0.124
6.98,-0.141
6.99,-0.179
7,-0.159
7.01,-0.153
7.0200000000000005,-0.133
7.03,-0.089
7.04,-0.064
7.05,-0.048
7.0600000000000005,0.003
7.07,0.037
7.08,0.033
7.09,0.05
7.1000000000000005,0.052
7.11,0.048
7.12,0.048
7.13,0.051
7.140000000000001,0.047
7.15,0.039
7.16,0.028
7.17,0.029
7.18,0.04
7.19,0.036
7.2,0.049
7.21,0.039
7.22,0.022
7.23,0.023
7.24,0.023
7.25,0.044
7.26,0.055
7.2700000000000005,0.052
7.28,0.051
7.29,0.048
7.3,0.047
7.3100000000000005,0.043
7.32,0.042
7.33,0.055
7.34,0.064
7.3500000000000005,0.058
7.36,0.05
7.37,0.062
7.38,0.07
7.390000000000001,0.062
7.4,0.06
7.41,0.049
7.42,0.049
7.43,0.036
7.44,0.036
7.45,0.057
7.46,0.015
7.47,0.025
7.48,0.062
7.49,0.054
7.5,0.05
7.51,0.038
7.5200000000000005,0.039
7.53,0.036
7.54,0.034
7.55,0.031
7.5600000000000005,0.016
7.57,0.021
7.58,0.008
7.59,-0.014
7.6000000000000005,0.001
7.61,0.009
7.62,0.012
7.63,0.027
7.640000000000001,0.031
7.65,0.052
7.66,0.059
7.67,0.068
7.68,0.067
7.69,0.053
7.7,0.05
7.71,0.04
7.72,0.049
7.73,0.018
7.74,-0.016
7.75,-0.424
7.76,-0.74
7.7700000000000005,-0.281
7.78,0.045
7.79,0.027
7.8,0.037
7.8100000000000005,0.047
7.82,0.061
7.83,0.046
7.84,0.056
7.8500000000000005,0.056
7.86,0.036
7.87,0.026
7.88,0.017
7.890000000000001,0.015
7.9,0.012
7.91,0.015
7.92,0.008
7.930000000000001,-0.017
7.94,-0.041
7.95,-0.042
7.96,-0.05
7.97,-0.09
7.98,-0.092
7.99,-0.125
8,-0.16
8.01,-0.151
8.02,-0.152
8.03,-0.139
8.040000000000001,-0.132
8.05,-0.117
8.06,-0.081
8.07,-0.042
8.08,-0.022
8.09,0.005
8.1,0.021
8.11,0.032
8.120000000000001,0.049
8.13,0.04
8.14,0.051
8.15,0.057
8.16,0.05
8.17,0.045
8.18,0.04
8.19,0.036
8.2,0.032
8.21,0.033
8.22,0.015
8.23,0.041
8.24,0.066
8.25,0.056
8.26,0.058
8.27,0.054
8.28,0.055
8.290000000000001,0.044
8.3,0.043
8.31,0.05
8.32,0.038
8.33,0.019
8.34,0.031
8.35,0.055
8.36,0.055
8.370000000000001,0.062
8.38,0.065
8.39,0.06
8.4,0.056
8.41,0.066
8.42,0.083
8.43,0.073
8.44,0.068
8.45,0.063
8.46,0.057
8.47,0.056
8.48,0.052
8.49,0.053
8.5,0.045
8.51,0.056
8.52,0.066
8.53,0.054
8.540000000000001,0.053
8.55,0.056
8.56,0.058
8.57,0.034
8.58,0.028
8.59,0.047
8.6,0.006
8.61,-0.031
8.620000000000001,-0.02
8.63,-0.012
8.64,0.012
8.65,0.028
8.66,0.049
8.67,0.058
8.68,0.066
8.69,0.065
8.700000000000001,0.043
8.71,0.067
8.72,0.05
8.73,0.082
8.74,0.032
8.75,-0.015
8.76,-0.326
8.77,-0.788
8.78,-0.411
8.790000000000001,0.03
8.8,0.03
8.81,0.039
8.82,0.057
8.83,0.067
8.84,0.058
8.85,0.065
8.86,0.06
8.870000000000001,0.05
8.88,0.034
8.89,0.04
8.9,0.03
8.91,0.022
8.92,0.007
8.93,-0.022
8.94,-0.016
8.950000000000001,-0.045
8.96,-0.069
8.97,-0.07
8.98,-0.085
8.99,-0.123
9,-0.148
9.01,-0.15
9.02,-0.151
9.03,-0.17
9.040000000000001,-0.19
9.05,-0.177
9.06,-0.156
9.07,-0.112
9.08,-0.057
9.09,-0.014
9.1,0.013
9.11,0.029
9.120000000000001,0.052
9.13,0.056
9.14,0.043
9.15,0.039
9.16,0.037
9.17,0.028
9.18,0.038
9.19,0.044
9.200000000000001,0.022
9.21,0.021
9.22,0.028
9.23,0.028
9.24,0.025
9.25,0.007
9.26,0.014
9.27,0.051
9.28,0.058
9.290000000000001,0.052
9.3,0.051
9.31,0.025
9.32,0.023
9.33,0.039
9.34,0.037
9.35,0.035
9.36,0.041
9.370000000000001,0.062
9.38,0.054
9.39,0.044
9.4,0.052
9.41,0.045
9.42,0.038
9.43,0.056
9.44,0.082
9.450000000000001,0.077
9.46,0.072
9.47,0.073
9.48,0.046
9.49,0.029
9.5,0.02
9.51,0.038
9.52,0.065
9.53,0.055
9.540000000000001,0.052
9.55,0.047
9.56,0.043
9.57,0.042
9.58,0.038
9.59,0.038
9.6,0.036
9.61,0.034
9.620000000000001,0.03
9.63,0.008
9.64,-0.029
9.65,-0.029
9.66,-0.037
9.67,-0.011
9.68,0.051
9.69,0.047
9.700000000000001,0.038
9.71,0.056
9.72,0.053
9.73,0.043
9.74,0.068
9.75,0.061
9.76,0.071
9.77,0.037
9.78,0.011
9.790000000000001,-0.212
9.8,-0.723
9.81,-0.551
9.82,-0.024
9.83,0.067
9.84,0.052
9.85,0.049
9.86,0.056
9.870000000000001,0.065
9.88,0.073
9.89,0.07
9.9,0.045
9.91,0.051
9.92,0.054
9.93,0.047
9.94,0.032
9.950000000000001,0.019
9.96,0.001
9.97,-0.051
9.98,-0.099
9.99,-0.08
