time,mV
5.21,-0.038
5.22,-0.035
5.23,-0.035
5.24,-0.04
5.25,-0.04
5.26,-0.04
5.2700000000000005,-0.04
5.28,-0.04
5.29,-0.04
5.3,-0.04
5.3100000000000005,-0.045
5.32,-0.052
5.33,-0.048
5.34,-0.041
5.3500000000000005,-0.042
5.36,-0.04
5.37,-0.04
5.38,-0.046
5.39,-0.052
5.4,-0.043
5.41,-0.025
5.42,-0.024
5.43,-0.031
5.44,-0.03
5.45,-0.034
5.46,-0.032
5.47,-0.036
5.48,-0.049
5.49,-0.036
5.5,-0.036
5.51,-0.042
5.5200000000000005,-0.035
5.53,-0.048
5.54,-0.058
5.55,-0.052
5.5600000000000005,-0.047
5.57,-0.038
5.58,-0.001
5.59,-0.01
5.6000000000000005,-0.043
5.61,-0.038
5.62,-0.033
5.63,-0.043
5.64,-0.041
5.65,-0.038
5.66,-0.044
5.67,-0.031
5.68,-0.073
5.69,-0.076
5.7,-0.024
5.71,0.39
5.72,0.869
5.73,0.466
5.74,-0.046
5.75,-0.08
5.76,-0.067
5.7700000000000005,-0.068
5.78,-0.093
5.79,-0.087
5.8,-0.063
5.8100000000000005,-0.079
5.82,-0.071
5.83,-0.034
5.84,-0.022
5.8500000000000005,-0.03
5.86,-0.02
5.87,-0.011
5.88,0.019
5.89,0.062
5.9,0.032
5.91,0.052
5.92,0.078
5.93,0.086
5.94,0.132
5.95,0.145
5.96,0.177
5.97,0.174
5.98,0.159
5.99,0.155
6,0.14
6.01,0.136
6.0200000000000005,0.078
6.03,0.046
6.04,0.031
6.05,-0.014
6.0600000000000005,-0.025
6.07,-0.026
6.08,-0.033
6.09,-0.036
6.1000000000000005,-0.04
6.11,-0.042
6.12,-0.032
6.13,-0.025
6.140000000000001,-0.007
6.15,-0.011
6.16,-0.052
6.17,-0.06
6.18,-0.046
6.19,-0.02
6.2,-0.023
6.21,-0.032
6.22,-0.04
6.23,-0.061
6.24,-0.055
6.25,-0.056
6.26,-0.052
6.2700000000000005,-0.063
6.28,-0.065
6.29,-0.061
6.3,-0.056
6.3100000000000005,-0.032
6.32,-0.056
6.33,-0.073
6.34,-0.072
6.3500000000000005,-0.082
6.36,-0.079
6.37,-0.055
6.38,-0.047
6.390000000000001,-0.054
6.4,-0.065
6.41,-0.067
6.42,-0.027
6.43,-0.031
6.44,-0.028
6.45,-0.028
6.46,-0.068
6.47,-0.051
6.48,-0.033
6.49,-0.035
6.5,-0.035
6.51,-0.045
6.5200000000000005,-0.052
6.53,-0.066
6.54,-0.065
6.55,-0.03
6.5600000000000005,-0.037
6.57,-0.04
6.58,-0.004
6.59,0.009
6.6000000000000005,-0.003
6.61,-0.021
6.62,-0.038
6.63,-0.06
6.640000000000001,-0.039
6.65,-0.051
6.66,-0.085
6.67,-0.079
6.68,-0.07
6.69,-0.042
6.7,-0.047
6.71,-0.032
6.72,0.002
6.73,0.47
6.74,0.873
6.75,0.385
6.76,-0.027
6.7700000000000005,-0.068
6.78,-0.086
6.79,-0.07
6.8,-0.08
6.8100000000000005,-0.069
6.82,-0.066
6.83,-0.046
6.84,-0.039
6.8500000000000005,-0.029
6.86,-0.012
6.87,-0.012
6.88,-0.006
6.890000000000001,0.006
6.9,0.014
6.91,0.026
6.92,0.037
6.93,0.042
6.94,0.061
6.95,0.101
6.96,0.143
6.97,0.149
6.98,0.175
6.99,0.203
7,0.182
7.01,0.172
7.0200000000000005,0.149
7.03,0.102
7.04,0.074
7.05,0.055
7.0600000000000005,0.001
7.07,-0.036
7.08,-0.031
7.09,-0.041
7.1000000000000005,-0.046
7.11,-0.045
7.12,-0.048
7.13,-0.06
7.140000000000001,-0.056
7.15,-0.043
7.16,-0.025
7.17,-0.03
7.18,-0.058
7.19,-0.052
7.2,-0.061
7.21,-0.049
7.22,-0.027
7.23,-0.027
7.24,-0.024
7.25,-0.05
7.26,-0.07
7.2700000000000005,-0.066
7.28,-0.062
7.29,-0.057
7.3,-0.053
7.3100000000000005,-0.048
7.32,-0.045
7.33,-0.054
7.34,-0.069
7.3500000000000005,-0.064
7.36,-0.049
7.37,-0.071
7.38,-0.084
7.390000000000001,-0.074
7.4,-0.071
7.41,-0.057
7.42,-0.057
7.43,-0.043
7.44,-0.038
7.45,-0.051
7.46,-0.011
7.47,-0.028
7.48,-0.069
7.49,-0.062
7.5,-0.051
7.51,-0.033
7.5200000000000005,-0.034
7.53,-0.033
7.54,-0.036
7.55,-0.032
7.5600000000000005,-0.007
7.57,-0.017
7.58,-0.027
7.59,-0.02
7.6000000000000005,-0.033
7.61,-0.037
7.62,-0.03
7.63,-0.03
7.640000000000001,-0.024
7.65,-0.038
7.66,-0.054
7.67,-0.068
7.68,-0.072
7.69,-0.038
7.7,-0.021
7.71,-0.023
7.72,-0.026
7.73,-0.038
7.74,0.019
7.75,0.462
7.76,0.732
7.7700000000000005,0.293
7.78,-0.029
7.79,-0.017
7.8,-0.021
7.8100000000000005,-0.033
7.82,-0.042
7.83,-0.028
7.84,-0.049
7.8500000000000005,-0.059
7.86,-0.024
7.87,-0.01
7.88,0
7.890000000000001,0.002
7.9,-0.001
7.91,-0.004
7.92,-0.003
7.930000000000001,0.021
7.94,0.051
7.95,0.052
7.96,0.058
7.97,0.096
7.98,0.096
7.99,0.128
8,0.166
8.01,0.163
8.02,0.167
8.03,0.148
8.040000000000001,0.137
8.05,0.117
8.06,0.064
8.07,0.029
8.08,0.014
8.09,-0.011
8.1,-0.025
8.11,-0.035
8.120000000000001,-0.049
8.13,-0.039
8.14,-0.035
8.15,-0.037
8.16,-0.04
8.17,-0.039
8.18,-0.036
8.19,-0.032
8.2,-0.031
8.21,-0.031
8.22,-0.018
8.23,-0.059
8.24,-0.083
8.25,-0.07
8.26,-0.072
8.27,-0.064
8.28,-0.065
8.290000000000001,-0.051
8.3,-0.049
8.31,-0.053
8.32,-0.035
8.33,-0.011
8.34,-0.019
8.35,-0.047
8.36,-0.05
8.370000000000001,-0.064
8.38,-0.07
8.39,-0.062
8.4,-0.048
8.41,-0.068
8.42,-0.1
8.43,-0.082
8.44,-0.071
8.45,-0.062
8.46,-0.054
8.47,-0.052
8.48,-0.048
8.49,-0.053
8.5,-0.044
8.51,-0.049
8.52,-0.061
8.53,-0.053
8.540000000000001,-0.054
8.55,-0.067
8.56,-0.074
8.57,-0.032
8.58,-0.015
8.59,-0.062
8.6,-0.033
8.61,0.012
8.620000000000001,0.002
8.63,-0.002
8.64,-0.022
8.65,-0.031
8.66,-0.043
8.67,-0.046
8.68,-0.062
8.69,-0.057
8.700000000000001,-0.022
8.71,-0.05
8.72,-0.041
8.73,-0.07
8.74,-0.052
8.75,-0.007
8.76,0.37
8.77,0.823
8.78,0.423
8.790000000000001,-0.015
8.8,-0.021
8.81,-0.028
8.82,-0.05
8.83,-0.058
8.84,-0.054
8.85,-0.065
8.86,-0.061
8.870000000000001,-0.042
8.88,-0.016
8.89,-0.034
8.9,-0.022
8.91,-0.006
8.92,0.004
8.93,0.032
8.94,0.022
8.950000000000001,0.048
8.96,0.074
8.97,0.079
8.98,0.097
8.99,0.14
9,0.168
9.01,0.173
9.02,0.176
9.03,0.193
9.040000000000001,0.211
9.05,0.196
9.06,0.173
9.07,0.123
9.08,0.061
9.09,0.009
9.1,-0.022
9.11,-0.036
9.120000000000001,-0.057
9.13,-0.059
9.14,-0.044
9.15,-0.04
9.16,-0.043
9.17,-0.033
9.18,-0.041
9.19,-0.047
9.200000000000001,-0.027
9.21,-0.03
9.22,-0.026
9.23,-0.019
9.24,-0.021
9.25,-0.002
9.26,-0.012
9.27,-0.051
9.28,-0.061
9.290000000000001,-0.061
9.3,-0.058
9.31,-0.021
9.32,-0.006
9.33,-0.03
9.34,-0.03
9.35,-0.034
9.36,-0.058
9.370000000000001,-0.06
9.38,-0.049
9.39,-0.054
9.4,-0.059
9.41,-0.051
9.42,-0.043
9.43,-0.058
9.44,-0.086
9.450000000000001,-0.079
9.46,-0.069
9.47,-0.068
9.48,-0.031
9.49,-0.016
9.5,-0.012
9.51,-0.032
9.52,-0.064
9.53,-0.054
9.540000000000001,-0.051
9.55,-0.049
9.56,-0.047
9.57,-0.046
9.58,-0.046
9.59,-0.046
9.6,-0.047
9.61,-0.046
9.620000000000001,-0.045
9.63,-0.036
9.64,-0.001
9.65,0.011
9.66,0.024
9.67,-0.007
9.68,-0.064
9.69,-0.039
9.700000000000001,-0.029
9.71,-0.062
9.72,-0.054
9.73,-0.038
9.74,-0.063
9.75,-0.055
9.76,-0.058
9.77,-0.051
9.78,-0.039
9.790000000000001,0.253
9.8,0.756
9.81,0.542
9.82,0.016
9.83,-0.072
9.84,-0.038
9.85,-0.038
9.86,-0.06
9.870000000000001,-0.063
9.88,-0.064
9.89,-0.064
9.9,-0.029
9.91,-0.047
9.92,-0.068
9.93,-0.06
9.94,-0.04
9.950000000000001,-0.024
9.96,0
9.97,0.091
9.98,0.175
9.99,0.166
