time,mV
1.17,-0.034
1.18,-0.027
1.19,-0.026
1.2,-0.02
1.21,-0.006
1.22,-0.01
1.23,-0.015
1.24,-0.019
1.25,-0.031
1.26,-0.036
1.27,-0.033
1.28,-0.029
1.29,-0.027
1.3,-0.02
1.31,-0.029
1.32,-0.032
1.33,-0.029
1.34,-0.045
1.35,-0.04
1.36,-0.027
1.37,-0.022
1.3800000000000001,-0.01
1.3900000000000001,0.004
1.4000000000000001,-0.019
1.41,-0.027
1.42,-0.009
1.43,-0.011
1.44,-0.009
1.45,-0.011
1.46,-0.009
1.47,-0.019
1.48,-0.034
1.49,-0.032
1.5,-0.022
1.51,-0.026
1.52,-0.039
1.53,-0.035
1.54,-0.04
1.55,-0.047
1.56,-0.034
1.57,-0.007
1.58,-0.011
1.59,-0.039
1.6,-0.052
1.61,-0.061
1.62,-0.053
1.6300000000000001,-0.057
1.6400000000000001,-0.045
1.6500000000000001,-0.042
1.6600000000000001,-0.071
1.67,-0.082
1.68,0.116
1.69,0.459
1.7,0.34
1.71,0.002
1.72,-0.053
1.73,-0.04
1.74,-0.067
1.75,-0.084
1.76,-0.07
1.77,-0.049
1.78,-0.052
1.79,-0.063
1.8,-0.034
1.81,-0.019
1.82,-0.01
1.83,0.003
1.84,-0.004
1.85,-0.001
1.86,-0.006
1.87,0.003
1.8800000000000001,0.017
1.8900000000000001,0.007
1.9000000000000001,0.021
1.9100000000000001,0.049
1.92,0.061
1.93,0.089
1.94,0.105
1.95,0.099
1.96,0.09
1.97,0.082
1.98,0.072
1.99,0.05
2,0.033
2.0100000000000002,0.001
2.02,-0.021
2.0300000000000002,-0.027
2.04,-0.02
2.05,-0.019
2.06,-0.022
2.07,-0.026
2.08,-0.053
2.09,-0.053
2.1,-0.033
2.11,-0.021
2.12,-0.007
2.13,0.008
2.14,0.011
2.15,0.008
2.16,0.003
2.17,0.009
2.18,0.02
2.19,0.017
2.2,0.021
2.21,0.023
2.22,0.023
2.23,0.02
2.24,0.015
2.25,0.011
2.2600000000000002,-0.005
2.27,-0.013
2.2800000000000002,-0.013
2.29,-0.02
2.3000000000000003,-0.023
2.31,-0.033
2.32,-0.036
2.33,-0.025
2.34,-0.037
2.35,-0.031
2.36,-0.016
2.37,-0.013
2.38,-0.012
2.39,-0.018
2.4,-0.02
2.41,-0.024
2.42,-0.022
2.43,-0.032
2.44,-0.046
2.45,-0.039
2.46,-0.026
2.47,-0.015
2.48,-0.021
2.49,-0.026
2.5,-0.034
2.5100000000000002,-0.034
2.52,-0.039
2.5300000000000002,-0.035
2.54,-0.014
2.5500000000000003,-0.023
2.56,-0.031
2.57,-0.034
2.58,-0.01
2.59,-0.014
2.6,-0.031
2.61,-0.003
2.62,-0.015
2.63,-0.022
2.64,-0.03
2.65,-0.034
2.66,-0.032
2.67,-0.019
2.68,0.263
2.69,0.47
2.7,0.218
2.71,-0.038
2.72,-0.065
2.73,-0.025
2.74,-0.028
2.75,-0.047
2.7600000000000002,-0.046
2.77,-0.032
2.7800000000000002,-0.019
2.79,-0.023
2.8000000000000003,-0.013
2.81,-0.009
2.82,-0.006
2.83,-0.005
2.84,-0.006
2.85,0.005
2.86,-0.002
2.87,-0.002
2.88,0.008
2.89,0.021
2.9,0.047
2.91,0.066
2.92,0.078
2.93,0.085
2.94,0.098
2.95,0.106
2.96,0.105
2.97,0.094
2.98,0.053
2.99,0.029
3,0.015
3.0100000000000002,0.006
3.02,0.007
3.0300000000000002,-0.002
3.04,0.007
3.0500000000000003,0.012
3.06,0.001
3.0700000000000003,-0.001
3.08,0.001
3.09,-0.001
3.1,-0.016
3.11,-0.02
3.12,-0.004
3.13,0.001
3.14,0.001
3.15,-0.001
3.16,0.007
3.17,0.013
3.18,0.004
3.19,-0.007
3.2,-0.018
3.21,-0.016
3.22,-0.038
3.23,-0.047
3.24,-0.019
3.25,-0.011
3.2600000000000002,-0.013
3.27,-0.013
3.2800000000000002,-0.014
3.29,-0.017
3.3000000000000003,-0.019
3.31,-0.031
3.3200000000000003,-0.019
3.33,-0.012
3.34,-0.028
3.35,-0.019
3.36,-0.015
3.37,-0.017
3.38,-0.016
3.39,-0.022
3.4,-0.017
3.41,-0.032
3.42,-0.064
3.43,-0.059
3.44,-0.043
3.45,-0.039
3.46,-0.034
3.47,-0.03
3.48,-0.028
3.49,-0.004
3.5,-0.01
3.5100000000000002,-0.038
3.52,-0.044
3.5300000000000002,-0.055
3.54,-0.04
3.5500000000000003,-0.009
3.56,0.001
3.5700000000000003,-0.007
3.58,-0.013
3.59,-0.032
3.6,-0.026
3.61,0.008
3.62,-0.001
3.63,-0.006
3.64,-0.013
3.65,-0.021
3.66,-0.052
3.67,-0.006
3.68,0.292
3.69,0.41
3.7,0.146
3.71,-0.032
3.72,-0.035
3.73,-0.044
3.74,-0.041
3.75,-0.043
3.7600000000000002,-0.051
3.77,-0.034
3.7800000000000002,-0.032
3.79,-0.014
3.8000000000000003,-0.016
3.81,-0.03
3.8200000000000003,-0.013
3.83,-0.01
3.84,-0.017
3.85,-0.011
3.86,0
3.87,0.012
3.88,0.028
3.89,0.032
3.9,0.061
3.91,0.093
3.92,0.086
3.93,0.095
3.94,0.106
3.95,0.099
3.96,0.09
3.97,0.098
3.98,0.076
3.99,0.023
4,0.011
4.01,0.003
4.0200000000000005,0.001
4.03,-0.004
4.04,-0.02
4.05,-0.025
4.0600000000000005,-0.029
4.07,-0.021
4.08,-0.017
4.09,-0.008
4.1,-0.009
4.11,-0.021
4.12,-0.017
4.13,-0.026
4.14,-0.03
4.15,-0.026
4.16,-0.028
4.17,-0.019
4.18,-0.014
4.19,-0.023
4.2,-0.03
4.21,-0.025
4.22,-0.027
4.23,-0.029
4.24,-0.04
4.25,-0.05
4.26,-0.026
4.2700000000000005,-0.01
4.28,-0.011
4.29,-0.011
4.3,-0.02
4.3100000000000005,-0.023
4.32,-0.03
4.33,-0.032
4.34,-0.009
4.3500000000000005,-0.038
4.36,-0.06
4.37,-0.042
4.38,-0.035
4.39,-0.021
4.4,-0.024
4.41,-0.024
4.42,-0.038
4.43,-0.041
4.44,-0.016
4.45,0.002
4.46,-0.007
4.47,-0.025
4.48,-0.021
4.49,-0.018
4.5,-0.016
4.51,-0.012
4.5200000000000005,-0.009
4.53,-0.023
4.54,-0.042
4.55,-0.05
4.5600000000000005,-0.019
4.57,-0.009
4.58,-0.019
4.59,0.002
4.6000000000000005,-0.019
4.61,-0.024
4.62,0.001
4.63,0.006
4.64,-0.002
4.65,-0.012
4.66,-0.011
4.67,-0.043
4.68,-0.05
4.69,0.22
4.7,0.477
4.71,0.27
4.72,0.025
4.73,-0.003
4.74,-0.006
4.75,0
4.76,-0.021
4.7700000000000005,-0.035
4.78,-0.032
4.79,-0.037
4.8,-0.033
4.8100000000000005,-0.027
4.82,-0.018
4.83,-0.011
4.84,-0.011
4.8500000000000005,-0.01
4.86,0.003
4.87,0.006
4.88,-0.004
4.89,0.02
4.9,0.039
4.91,0.055
4.92,0.081
4.93,0.086
4.94,0.102
4.95,0.107
4.96,0.104
4.97,0.093
4.98,0.088
4.99,0.081
5,0.037
5.01,0.017
5.0200000000000005,0.007
5.03,-0.012
5.04,-0.016
5.05,-0.021
5.0600000000000005,-0.021
5.07,-0.028
5.08,-0.035
5.09,-0.013
5.1000000000000005,0.01
5.11,-0.001
5.12,-0.012
5.13,-0.002
5.14,-0.011
5.15,-0.021
5.16,-0.02
5.17,-0.02
5.18,-0.011
5.19,-0.013
5.2,-0.016
5.21,-0.014
5.22,-0.012
5.23,-0.012
5.24,-0.006
5.25,-0.001
5.26,-0.005
5.2700000000000005,-0.006
5.28,-0.008
5.29,-0.01
5.3,-0.012
5.3100000000000005,-0.018
5.32,-0.023
5.33,-0.018
5.34,-0.011
5.3500000000000005,-0.013
5.36,-0.012
5.37,-0.013
5.38,-0.017
5.39,-0.022
5.4,-0.014
5.41,0.005
5.42,0.006
5.43,0.001
5.44,-0.002
5.45,-0.004
5.46,-0.007
5.47,-0.01
5.48,-0.01
5.49,-0.004
5.5,-0.008
5.51,-0.014
5.5200000000000005,-0.014
5.53,-0.03
5.54,-0.047
5.55,-0.05
5.5600000000000005,-0.058
5.57,-0.047
5.58,-0.01
5.59,-0.009
5.6000000000000005,-0.022
5.61,-0.01
5.62,-0.005
5.63,-0.013
5.64,-0.011
5.65,-0.014
5.66,-0.015
5.67,-0.014
5.68,-0.039
5.69,-0.07
5.7,-0.036
5.71,0.255
5.72,0.496
5.73,0.235
5.74,-0.05
5.75,-0.063
5.76,-0.05
5.7700000000000005,-0.047
5.78,-0.054
5.79,-0.052
5.8,-0.034
5.8100000000000005,-0.053
5.82,-0.051
5.83,-0.014
5.84,-0.009
5.8500000000000005,-0.016
5.86,-0.014
5.87,-0.007
5.88,0.025
5.89,0.046
5.9,0.025
5.91,0.035
5.92,0.036
5.93,0.039
5.94,0.078
5.95,0.089
5.96,0.103
5.97,0.1
5.98,0.091
5.99,0.088
6,0.079
6.01,0.075
6.0200000000000005,0.042
6.03,0.023
6.04,0.012
6.05,-0.013
6.0600000000000005,-0.019
6.07,-0.017
6.08,-0.02
6.09,-0.02
6.1000000000000005,-0.019
6.11,-0.021
6.12,-0.004
6.13,-0.009
6.140000000000001,-0.01
6.15,-0.008
6.16,-0.039
6.17,-0.043
6.18,-0.031
6.19,-0.008
6.2,-0.011
6.21,-0.025
6.22,-0.026
6.23,-0.038
6.24,-0.032
6.25,-0.033
6.26,-0.029
6.2700000000000005,-0.04
6.28,-0.043
6.29,-0.035
6.3,-0.027
6.3100000000000005,-0.009
6.32,-0.037
6.33,-0.053
6.34,-0.049
6.3500000000000005,-0.052
6.36,-0.047
6.37,-0.032
6.38,-0.026
6.390000000000001,-0.034
6.4,-0.045
6.41,-0.046
6.42,-0.008
6.43,-0.008
6.44,-0.011
6.45,-0.005
6.46,-0.035
6.47,-0.024
6.48,-0.008
6.49,-0.014
6.5,-0.017
6.51,-0.027
6.5200000000000005,-0.026
6.53,-0.032
6.54,-0.037
6.55,-0.009
6.5600000000000005,-0.022
6.57,-0.045
6.58,-0.026
6.59,-0.015
6.6000000000000005,-0.014
6.61,-0.017
6.62,-0.021
6.63,-0.023
6.640000000000001,-0.026
6.65,-0.039
6.66,-0.049
6.67,-0.045
6.68,-0.035
6.69,-0.02
6.7,-0.014
6.71,-0.03
6.72,0.001
6.73,0.3
6.74,0.494
6.75,0.204
6.76,-0.015
6.7700000000000005,-0.024
6.78,-0.033
6.79,-0.03
6.8,-0.034
6.8100000000000005,-0.034
6.82,-0.032
6.83,-0.017
6.84,-0.015
6.8500000000000005,-0.007
6.86,0.006
6.87,0.004
6.88,0.007
6.890000000000001,0.009
6.9,0.022
6.91,0.035
6.92,0.033
6.93,0.018
6.94,0.019
6.95,0.049
6.96,0.076
6.97,0.098
6.98,0.12
6.99,0.125
7,0.113
7.01,0.104
7.0200000000000005,0.09
7.03,0.063
7.04,0.046
7.05,0.034
7.0600000000000005,0.004
7.07,-0.017
7.08,-0.013
7.09,-0.012
7.1000000000000005,-0.017
7.11,-0.02
7.12,-0.023
7.13,-0.038
7.140000000000001,-0.037
7.15,-0.026
7.16,-0.01
7.17,-0.016
7.18,-0.046
7.19,-0.042
7.2,-0.042
7.21,-0.034
7.22,-0.018
7.23,-0.017
7.24,-0.013
7.25,-0.03
7.26,-0.049
7.2700000000000005,-0.047
7.28,-0.041
7.29,-0.037
7.3,-0.033
7.3100000000000005,-0.028
7.32,-0.025
7.33,-0.026
7.34,-0.039
7.3500000000000005,-0.038
7.36,-0.024
7.37,-0.044
7.38,-0.055
7.390000000000001,-0.048
7.4,-0.046
7.41,-0.037
7.42,-0.036
7.43,-0.028
7.44,-0.021
7.45,-0.02
7.46,-0.002
7.47,-0.017
7.48,-0.042
7.49,-0.038
7.5,-0.026
7.51,-0.01
7.5200000000000005,-0.011
7.53,-0.013
7.54,-0.019
7.55,-0.017
7.5600000000000005,0.004
7.57,-0.005
7.58,-0.032
7.59,-0.044
7.6000000000000005,-0.048
7.61,-0.048
7.62,-0.032
7.63,-0.018
7.640000000000001,-0.006
7.65,-0.005
7.66,-0.022
7.67,-0.034
7.68,-0.04
7.69,-0.004
7.7,0.019
7.71,0.005
7.72,0.009
7.73,-0.04
7.74,0.012
7.75,0.27
7.76,0.359
7.7700000000000005,0.157
7.78,0.001
7.79,0.001
7.8,0.004
7.8100000000000005,-0.003
7.82,-0.002
7.83,0.004
7.84,-0.017
7.8500000000000005,-0.032
7.86,0
7.87,0.011
7.88,0.017
7.890000000000001,0.018
7.9,0.011
7.91,0.008
7.92,0.003
7.930000000000001,0.014
7.94,0.034
7.95,0.036
7.96,0.036
7.97,0.054
7.98,0.051
7.99,0.066
8,0.089
8.01,0.092
8.02,0.097
8.03,0.082
8.040000000000001,0.074
8.05,0.057
8.06,0.015
8.07,0.001
8.08,0
8.09,-0.012
8.1,-0.016
8.11,-0.02
8.120000000000001,-0.024
8.13,-0.018
8.14,-0.001
8.15,0.002
8.16,-0.01
8.17,-0.013
8.18,-0.014
8.19,-0.012
8.2,-0.014
8.21,-0.014
8.22,-0.013
8.23,-0.047
8.24,-0.058
8.25,-0.049
8.26,-0.048
8.27,-0.041
8.28,-0.041
8.290000000000001,-0.031
8.3,-0.03
8.31,-0.028
8.32,-0.015
8.33,0.003
8.34,0.002
8.35,-0.016
8.36,-0.021
8.370000000000001,-0.034
8.38,-0.04
8.39,-0.032
8.4,-0.016
8.41,-0.035
8.42,-0.067
8.43,-0.049
8.44,-0.037
8.45,-0.03
8.46,-0.023
8.47,-0.022
8.48,-0.02
8.49,-0.026
8.5,-0.021
8.51,-0.018
8.52,-0.026
8.53,-0.025
8.540000000000001,-0.028
8.55,-0.043
8.56,-0.052
8.57,-0.014
8.58,0.006
8.59,-0.045
8.6,-0.043
8.61,-0.013
8.620000000000001,-0.017
8.63,-0.015
8.64,-0.02
8.65,-0.018
8.66,-0.015
8.67,-0.012
8.68,-0.027
8.69,-0.021
8.700000000000001,0.009
8.71,-0.007
8.72,-0.012
8.73,-0.024
8.74,-0.046
8.75,-0.025
8.76,0.229
8.77,0.447
8.78,0.223
8.790000000000001,0.007
8.8,-0.001
8.81,-0.003
8.82,-0.018
8.83,-0.021
8.84,-0.022
8.85,-0.033
8.86,-0.031
8.870000000000001,-0.013
8.88,0.01
8.89,-0.01
8.9,-0.002
8.91,0.013
8.92,0.012
8.93,0.025
8.94,0.016
8.950000000000001,0.026
8.96,0.042
8.97,0.048
8.98,0.06
8.99,0.086
9,0.104
9.01,0.109
9.02,0.113
9.03,0.12
9.040000000000001,0.126
9.05,0.116
9.06,0.103
9.07,0.071
9.08,0.034
9.09,0
9.1,-0.019
9.11,-0.024
9.120000000000001,-0.033
9.13,-0.032
9.14,-0.022
9.15,-0.021
9.16,-0.027
9.17,-0.021
9.18,-0.023
9.19,-0.026
9.200000000000001,-0.018
9.21,-0.023
9.22,-0.01
9.23,0
9.24,-0.006
9.25,0.004
9.26,-0.005
9.27,-0.025
9.28,-0.034
9.290000000000001,-0.039
9.3,-0.036
9.31,-0.006
9.32,0.014
9.33,-0.006
9.34,-0.007
9.35,-0.016
9.36,-0.045
9.370000000000001,-0.028
9.38,-0.02
9.39,-0.037
9.4,-0.036
9.41,-0.031
9.42,-0.026
9.43,-0.03
9.44,-0.047
9.450000000000001,-0.041
9.46,-0.032
9.47,-0.029
9.48,-0.001
9.49,0.005
9.5,0.002
9.51,-0.009
9.52,-0.03
9.53,-0.026
9.540000000000001,-0.025
9.55,-0.025
9.56,-0.026
9.57,-0.027
9.58,-0.03
9.59,-0.031
9.6,-0.033
9.61,-0.035
9.620000000000001,-0.037
9.63,-0.045
9.64,-0.03
9.65,-0.012
9.66,0
9.67,-0.022
9.68,-0.044
9.69,-0.011
9.700000000000001,-0.005
9.71,-0.037
9.72,-0.028
9.73,-0.014
9.74,-0.025
9.75,-0.022
9.76,-0.016
9.77,-0.039
9.78,-0.047
9.790000000000001,0.167
9.8,0.41
9.81,0.261
9.82,0
9.83,-0.04
9.84,-0.004
9.85,-0.008
9.86,-0.033
9.870000000000001,-0.03
9.88,-0.023
9.89,-0.027
9.9,0.002
9.91,-0.019
9.92,-0.047
9.93,-0.041
9.94,-0.027
9.950000000000001,-0.016
9.96,0.001
9.97,0.085
9.98,0.164
9.99,0.17
